target_id	length	eff_length	est_counts	tpm
Sb07g003510.1	3714	3552.61	0	0
Sb07g003520.1	3783	3621.61	0	0
Sb07g003530.1	840	678.609	0	0
Sb07g003540.1	2214	2052.61	924	15.232
Sb07g003550.1	2209	2047.61	4	0.0661005
Sb07g003553.1	504	342.609	0	0
Sb07g003556.1	1965	1803.61	15	0.281411
Sb07g003560.1	3027	2865.61	0	0
Sb07g003565.1	318	156.707	6	1.29555
Sb07g003570.1	1560	1398.61	368	8.90314
Sb07g003575.1	447	285.638	96	11.3723
Sb07g003580.1	943	781.609	81	3.50661
Sb07g003590.1	1764	1602.61	0	0
Sb07g003600.1	1660	1498.61	575	12.9829
Sb07g003610.1	3074	2912.61	1463	16.9963
Sb07g003620.1	511	349.609	882	85.3645
Sb07g003630.1	2606	2444.61	110	1.52256
Sb07g003633.1	366	204.69	0	0
Sb07g003636.1	549	387.609	0	0
Sb07g003640.1	822	660.609	0	0
Sb07g003650.1	1953	1791.61	0	0
Sb07g003670.1	882	720.609	189	8.8747
Sb07g003680.1	5891	5729.61	973	5.74618
Sb07g003685.1	210	58.1211	1.00404	0.584531
Sb07g003690.1	2317	2155.61	1233	19.3546
Sb07g003700.1	1377	1215.61	181.563	5.05388
Sb07g003700.2	1332	1170.61	235.437	6.80541
Sb07g003705.1	768	606.609	0	0
Sb07g003710.1	1289	1127.61	4.01063	0.12035
Sb07g003715.1	711	549.609	0	0
Sb07g003720.1	1888	1726.61	270	5.29129
Sb07g003725.1	3216	3054.61	0	0
Sb07g003730.1	644	482.609	94	6.59058
Sb07g003740.1	1040	878.609	115	4.42888
Sb07g003745.1	273	111.799	101	30.5687
Sb07g003750.1	2142	1980.61	3202	54.7034
Sb07g003760.1	1145	983.609	269	9.25383
Sb07g003770.1	660	498.609	6701	454.748
Sb07g003780.1	2589	2427.61	92	1.28233
Sb07g003790.1	1194	1032.61	10	0.327684
Sb07g003800.1	1155	993.609	41	1.39624
Sb07g003810.1	1648	1486.61	318	7.23806
Sb07g003820.1	2255	2093.61	751	12.1377
Sb07g003830.1	804	642.609	101	5.31822
Sb07g003840.1	1256	1094.61	590	18.2383
Sb07g003845.1	870	708.609	82	3.9156
Sb07g003850.1	1419	1257.61	0	0
Sb07g003860.1	1626	1464.61	4356	100.637
Sb07g003870.1	2500	2338.61	8791	127.196
Sb07g003880.1	1342	1180.61	0	0
Sb07g003890.1	2357	2195.61	180	2.77402
Sb07g003900.1	2528	2366.61	912	13.0395
Sb07g003910.1	942	780.609	20	0.866938
Sb07g003913.1	258	96.996	0	0
Sb07g003916.1	255	94.1386	0	0
Sb07g003920.1	1680	1518.61	110	2.45097
Sb07g003930.1	1677	1515.61	0	0
Sb07g003940.1	1644	1482.61	0	0
Sb07g003950.1	360	198.69	0	0
Sb07g003960.1	1539	1377.61	2	0.0491242
Sb07g003970.1	1656	1494.61	465	10.5273
Sb07g003980.1	1383	1221.61	8	0.22159
Sb07g003982.1	981	819.609	0	0
Sb07g003985.1	168	38.4223	0	0
Sb07g003987.1	225	67.4788	0.746043	0.374101
Sb07g003990.1	1398	1236.61	3	0.0820882
Sb07g004000.1	1428	1266.61	15	0.400719
Sb07g004005.1	981	819.609	0	0
Sb07g004010.1	1026	864.609	3.25396	0.127345
Sb07g004013.1	948	786.609	1	0.0430163
Sb07g004016.1	153	30.5632	0	0
Sb07g004020.1	1577	1415.61	752.441	17.9854
Sb07g004030.1	957	795.609	69	2.93455
Sb07g004040.1	1466	1304.61	630	16.34
Sb07g004050.1	891	729.609	1800	83.4784
Sb07g004060.1	654	492.609	0	0
Sb07g004070.1	1390	1228.61	0	0
Sb07g004075.1	348	186.69	145	26.2808
Sb07g004080.1	714	552.609	136	8.32746
Sb07g004090.1	3904	3742.61	1100	9.94512
Sb07g004100.1	1161	999.609	1	0.0338502
Sb07g004110.1	4164	4002.61	2043	17.271
Sb07g004115.1	1695	1533.61	0	0
Sb07g004120.1	1101	939.609	35	1.26041
Sb07g004130.1	204	54.9382	746	459.469
Sb07g004140.1	830	668.609	1	0.050608
Sb07g004150.1	939	777.609	0	0
Sb07g004160.1	1560	1398.61	73	1.76611
Sb07g004170.1	2373	2211.61	449.313	6.87436
Sb07g004170.2	1883	1721.61	3.94292	0.0774952
Sb07g004175.1	144	25.6214	16.9059	22.3269
Sb07g004180.1	4014	3852.61	2148	18.8656
Sb07g004190.1	1234	1072.61	367	11.5775
Sb07g004200.1	1566	1404.61	78	1.87902
Sb07g004210.1	1224	1062.61	23	0.732396
Sb07g004220.1	624	462.609	0	0
Sb07g004225.1	516	354.609	138	13.168
Sb07g004230.1	381	219.69	71	10.9355
Sb07g004240.1	943	781.609	13464	582.876
Sb07g004250.1	591	429.609	2	0.157524
Sb07g004260.1	697	535.609	5564	351.504
Sb07g004270.1	627	465.609	73	5.30509
Sb07g004280.1	458	296.609	494	56.3552
Sb07g004285.1	2260	2098.61	629	10.1417
Sb07g004290.1	1079	917.609	10793	397.994
Sb07g004300.1	1133	971.609	170	5.92037
Sb07g004310.1	1274	1112.61	2527	76.8518
Sb07g004320.1	402	240.69	92	12.9337
Sb07g004330.1	1396	1234.61	629.279	17.2467
Sb07g004330.2	1325	1163.61	80.7212	2.34732
Sb07g004340.1	2042	1880.61	2312	41.5988
Sb07g004350.1	432	270.638	17	2.12546
Sb07g004360.1	813	651.609	14	0.726997
Sb07g004370.1	1536	1374.61	306	7.53241
Sb07g004375.1	204	54.9382	0	0
Sb07g004380.1	2127	1965.61	125	2.15181
Sb07g004390.1	2250	2088.61	44	0.712832
Sb07g004400.1	495	333.609	3	0.304281
Sb07g004410.1	1386	1224.61	0	0
Sb07g004420.1	3591	3429.61	2706	26.6978
Sb07g004430.1	1704	1542.61	0	0
Sb07g004440.1	615	453.609	5	0.372975
Sb07g004450.1	588	426.609	0	0
Sb07g004455.1	846	684.609	0	0
Sb07g004460.1	921	759.609	0	0
Sb07g004470.1	1551	1389.61	36	0.8766
Sb07g004472.1	210	58.1211	0	0
Sb07g004475.1	489	327.609	0	0
Sb07g004477.1	318	156.707	0	0
Sb07g004480.1	1653	1491.61	100	2.26849
Sb07g004485.1	1569	1407.61	77	1.85097
Sb07g004490.1	1113	951.609	0	0
Sb07g004500.1	1035	873.609	4	0.15493
Sb07g004510.1	543	381.609	0	0
Sb07g004520.1	804	642.609	324	17.0604
Sb07g004530.1	6366	6204.61	590	3.21758
Sb07g004540.1	1609	1447.61	90.1703	2.10768
Sb07g004550.1	738	576.609	4.82972	0.283421
Sb07g004560.1	3117	2955.61	813	9.30755
Sb07g004570.1	1002	840.609	354	14.2495
Sb07g004580.1	1394	1232.61	917.553	25.1882
Sb07g004580.2	1379	1217.61	9.44698	0.262529
Sb07g004590.1	1218	1056.61	0	0
Sb07g004600.1	3916	3754.61	70	0.630848
Sb07g004610.1	216	61.4619	31	17.0666
Sb07g004615.1	390	228.69	0	0
Sb07g004620.1	1047	885.609	0	0
Sb07g004630.1	585	423.609	0	0
Sb07g004635.1	585	423.609	46	3.67438
Sb07g004640.1	957	795.609	101	4.2955
Sb07g004650.1	1536	1374.61	1162	28.6035
Sb07g004655.1	492	330.609	0	0
Sb07g004660.1	585	423.609	0	0
Sb07g004670.1	468	306.609	0	0
Sb07g004675.1	315	153.707	0	0
Sb07g004680.1	1131	969.609	0	0
Sb07g004690.1	1494	1332.61	1	0.0253915
Sb07g004700.1	1554	1392.61	0	0
Sb07g004710.1	1173	1011.61	0	0
Sb07g004720.1	1509	1347.61	128	3.21394
Sb07g004730.1	1404	1242.61	0	0
Sb07g004740.1	828	666.609	132	6.7003
Sb07g004750.1	1938	1776.61	175	3.33302
Sb07g004760.1	1314	1152.61	54	1.58527
Sb07g004765.1	1305	1143.61	0	0
Sb07g004770.1	1937	1775.61	1743.13	33.2181
Sb07g004770.2	1700	1538.61	724.869	15.9413
Sb07g004780.1	2721	2559.61	340	4.49466
Sb07g004790.1	1242	1080.61	9	0.281816
Sb07g004800.1	1908	1746.61	0	0
Sb07g004805.1	1014	852.609	0	0
Sb07g004810.1	3537	3375.61	107	1.07256
Sb07g004820.1	1488	1326.61	1652	42.1365
Sb07g004830.1	2142	1980.61	2	0.0341683
Sb07g004840.1	1323	1161.61	0	0
Sb07g004860.1	816	654.609	0	0
Sb07g004863.1	546	384.609	0	0
Sb07g004866.1	498	336.609	0	0
Sb07g004870.1	1692	1530.61	0	0
Sb07g004880.1	2148	1986.61	0	0
Sb07g004890.1	1497	1335.61	67.0892	1.69967
Sb07g004890.2	1691	1529.61	891.171	19.7139
Sb07g004900.1	1628	1466.61	26	0.599861
Sb07g004910.1	903	741.609	34.7447	1.58528
Sb07g004910.2	757	595.609	300.255	17.0577
Sb07g004920.1	1584	1422.61	0	0
Sb07g004930.1	1596	1434.61	8	0.18869
Sb07g004940.1	3143	2981.61	779	8.84053
Sb07g004950.1	1566	1404.61	0	0
Sb07g004955.1	306	144.722	0	0
Sb07g004960.1	1245	1083.61	0	0
Sb07g004970.1	1935	1773.61	286	5.45632
Sb07g004973.1	1147	985.609	218	7.48417
Sb07g004976.1	231	72.1214	0	0
Sb07g004980.1	1236	1074.61	115	3.62109
Sb07g004990.1	1140	978.609	1752	60.5782
Sb07g005000.1	1107	945.609	221	7.9081
Sb07g005010.1	1704	1542.61	0	0
Sb07g005020.1	6826	6664.61	1287	6.53425
Sb07g005030.1	2529	2367.61	821	11.7334
Sb07g005035.1	501	339.609	161	16.0412
Sb07g005040.1	943	781.609	3	0.129874
Sb07g005045.1	633	471.609	104	7.46179
Sb07g005050.1	1959	1797.61	518	9.75048
Sb07g005060.1	762	600.609	503	28.3379
Sb07g005070.1	1398	1236.61	70	1.91539
Sb07g005080.1	1440	1278.61	0	0
Sb07g005090.1	846	684.609	32	1.58161
Sb07g005092.1	219	63.4875	0	0
Sb07g005095.1	642	480.609	0	0
Sb07g005097.1	282	120.775	0	0
Sb07g005100.1	1877	1715.61	0	0
Sb07g005110.1	1521	1359.61	117	2.91181
Sb07g005120.1	1578	1416.61	0	0
Sb07g005130.1	1641	1479.61	12	0.274426
Sb07g005140.1	1361	1199.61	1	0.0282067
Sb07g005150.1	486	324.609	0	0
Sb07g005160.1	3454	3292.61	727	7.47112
Sb07g005170.1	948	786.609	0	0
Sb07g005175.1	1047	885.609	51	1.94859
Sb07g005180.1	3102	2940.61	418	4.80984
Sb07g005190.1	3567	3405.61	801	7.95847
Sb07g005200.1	1855	1693.61	1575	31.4673
Sb07g005210.1	1353	1191.61	1748	49.6363
Sb07g005220.1	1331	1169.61	152.916	4.42388
Sb07g005225.1	207	56.5215	0	0
Sb07g005230.1	684	522.609	1	0.0647463
Sb07g005240.1	924	762.609	26	1.15362
Sb07g005245.1	285	123.775	0	0
Sb07g005250.1	639	477.609	0	0
Sb07g005260.1	831	669.609	0	0
Sb07g005270.1	1035	873.609	0	0
Sb07g005280.1	989	827.609	0	0
Sb07g005290.1	974	812.609	0	0
Sb07g005300.1	768	606.609	0	0
Sb07g005302.1	2121	1959.61	0	0
Sb07g005305.1	222	65.4333	0	0
Sb07g005307.1	195	50.7472	0	0
Sb07g005310.1	687	525.609	0	0
Sb07g005320.1	648	486.609	0	0
Sb07g005330.1	687	525.609	0	0
Sb07g005340.1	597	435.609	0	0
Sb07g005350.1	883	721.609	5	0.234455
Sb07g005360.1	1366	1204.61	197.667	5.55239
Sb07g005360.2	1410	1248.61	140.333	3.80298
Sb07g005370.1	2286	2124.61	58	0.923721
Sb07g005380.1	519	357.609	745	70.4919
Sb07g005390.1	3648	3486.61	4527	43.9338
Sb07g005400.1	5085	4923.61	61	0.419216
Sb07g005410.1	2189	2027.61	1	0.0166881
Sb07g005420.1	2330	2168.61	5	0.0780154
Sb07g005430.1	2013	1851.61	1	0.0182744
Sb07g005435.1	397	235.69	484	69.4858
Sb07g005440.1	1220	1058.61	4071	130.124
Sb07g005450.1	1395	1233.61	14	0.38401
Sb07g005460.1	1421	1259.61	6193.48	166.376
Sb07g005460.2	1487	1325.61	18191.5	464.35
Sb07g005470.1	2076	1914.61	6102	107.841
Sb07g005480.1	255	94.1386	473	170.014
Sb07g005490.1	729	567.609	4	0.238453
Sb07g005500.1	1954	1792.61	415.253	7.83825
Sb07g005500.2	2043	1881.61	103.747	1.86568
Sb07g005500.3	1936	1774.61	0	0
Sb07g005510.1	2293	2131.61	3523	55.9238
Sb07g005512.1	393	231.69	0	0
Sb07g005514.1	156	32.1754	0	0
Sb07g005516.1	1248	1086.61	0	0
Sb07g005518.1	195	50.7472	0	0
Sb07g005520.1	1392	1230.61	0	0
Sb07g005530.1	1098	936.609	73	2.63728
Sb07g005540.1	719	557.609	0	0
Sb07g005550.1	1601	1439.61	39	0.916667
Sb07g005550.2	1673	1511.61	0	0
Sb07g005560.1	1956	1794.61	228	4.29889
Sb07g005570.1	1525	1363.61	428	10.6205
Sb07g005580.1	1085	923.609	0	0
Sb07g005585.1	570	408.609	0	0
Sb07g005590.1	692	530.609	25	1.59425
Sb07g005593.1	186	46.7129	0	0
Sb07g005596.1	636	474.609	0	0
Sb07g005600.1	1086	924.609	0	0
Sb07g005610.1	1152	990.609	19	0.648997
Sb07g005620.1	1098	936.609	35	1.26445
Sb07g005630.1	2178	2016.61	436	7.31571
Sb07g005640.1	441	279.638	790	95.5923
Sb07g005650.1	2475	2313.61	121	1.76965
Sb07g005660.1	746	584.609	165625	9586.32
Sb07g005670.1	1095	933.609	0	0
Sb07g005680.1	318	156.707	128.42	27.729
Sb07g005685.1	171	40.1638	0	0
Sb07g005690.1	1629	1467.61	1	0.0230559
Sb07g005700.1	1525	1363.61	3457.58	85.7974
Sb07g005710.1	2163	2001.61	133	2.24835
Sb07g005720.1	1074	912.609	49	1.81678
Sb07g005730.1	1563	1401.61	66	1.59334
Sb07g005740.1	2581	2419.61	11	0.153829
Sb07g005750.1	1605	1443.61	3	0.0703175
Sb07g005753.1	156	32.1754	0	0
Sb07g005756.1	639	477.609	0	0
Sb07g005760.1	1851	1689.61	66.0111	1.32197
Sb07g005770.1	1917	1755.61	4	0.0770946
Sb07g005780.1	1900	1738.61	0	0
Sb07g005785.1	468	306.609	0	0
Sb07g005790.1	2331	2169.61	0	0
Sb07g005795.1	2250	2088.61	0	0
Sb07g005800.1	1737	1575.61	0	0
Sb07g005810.1	980	818.609	0	0
Sb07g005820.1	3221	3059.61	274	3.03024
Sb07g005825.1	462	300.609	0	0
Sb07g005830.1	970	808.609	0	0
Sb07g005840.1	1153	991.609	272	9.28154
Sb07g005850.1	1598	1436.61	493	11.6118
Sb07g005860.1	1587	1425.61	0	0
Sb07g005870.1	1608	1446.61	73	1.70751
Sb07g005880.1	569	407.609	3050	253.191
Sb07g005890.1	595	433.609	2610.54	203.715
Sb07g005900.1	2460	2298.61	76	1.11877
Sb07g005910.1	1413	1251.61	0	0
Sb07g005920.1	601	439.609	480.461	36.9814
Sb07g005930.1	1857	1695.61	645	12.8714
Sb07g005940.1	567	405.609	68	5.67274
Sb07g005960.1	770	608.609	103	5.72651
Sb07g005965.1	1941	1779.61	0	0
Sb07g005970.1	1312	1150.61	9	0.264671
Sb07g005980.1	600	438.609	0	0
Sb07g005990.1	294	132.749	0	0
Sb07g006000.1	2028	1866.61	357	6.47152
Sb07g006005.1	222	65.4333	38	19.6506
Sb07g006010.1	2212	2050.61	411	6.78189
Sb07g006020.1	249	88.3117	0	0
Sb07g006025.1	174	41.5914	0	0
Sb07g006030.1	3521	3359.61	1076	10.8372
Sb07g006040.1	2190	2028.61	518.841	8.65421
Sb07g006050.1	1473	1311.61	4.15921	0.1073
Sb07g006060.1	1167	1005.61	108	3.63401
Sb07g006070.1	1308	1146.61	138	4.07245
Sb07g006080.1	1986	1824.61	33.016	0.612274
Sb07g006080.2	1657	1495.61	205.409	4.64722
Sb07g006080.3	1723	1561.61	204.575	4.43273
Sb07g006090.1	1580	1418.61	262	6.24928
Sb07g006093.1	246	85.5113	0	0
Sb07g006096.1	204	54.9382	0	0
Sb07g006100.1	1425	1263.61	0	0
Sb07g006110.1	2073	1911.61	96	1.69928
Sb07g006120.1	1167	1005.61	1380	46.4346
Sb07g006130.1	1419	1257.61	315	8.47533
Sb07g006140.1	852	690.609	158.009	7.7418
Sb07g006150.1	3663	3501.61	0	0
Sb07g006160.1	1316	1154.61	510	14.9461
Sb07g006170.1	693	531.609	5	0.318251
Sb07g006180.1	708	546.609	259	16.033
Sb07g006190.1	691	529.609	72	4.60011
Sb07g006195.1	958	796.609	638	27.0999
Sb07g006200.1	914	752.609	813	36.5521
Sb07g006210.1	947	785.609	561	24.1628
Sb07g006220.1	1755	1593.61	400	8.49317
Sb07g006230.1	1719	1557.61	94	2.04203
Sb07g006235.1	1065	903.609	39	1.46041
Sb07g006240.1	207	56.5215	0	0
Sb07g006242.1	2553	2391.61	130	1.83927
Sb07g006244.1	1272	1110.61	9	0.274203
Sb07g006246.1	435	273.638	0	0
Sb07g006248.1	1539	1377.61	0	0
Sb07g006250.1	2166	2004.61	0	0
Sb07g006260.1	1107	945.609	33	1.18085
Sb07g006270.1	1497	1335.61	146	3.69884
Sb07g006280.1	1455	1293.61	102.569	2.68291
Sb07g006280.2	1583	1421.61	478.897	11.3987
Sb07g006280.3	1454	1292.61	183.534	4.80441
Sb07g006290.1	608	446.609	337	25.5325
Sb07g006300.1	2707	2545.61	42	0.558276
Sb07g006310.1	1458	1296.61	31.9344	0.833377
Sb07g006315.1	692	530.609	20	1.2754
Sb07g006320.1	1931	1769.61	656.066	12.5447
Sb07g006330.1	2334	2172.61	1781	27.7379
Sb07g006340.1	2120	1958.61	145	2.50502
Sb07g006350.1	369	207.69	0	0
Sb07g006355.1	297	135.736	0	0
Sb07g006360.1	864	702.609	26.3291	1.26798
Sb07g006370.1	3245	3083.61	1374	15.0771
Sb07g006380.1	1804	1642.61	2011.84	41.443
Sb07g006380.2	2069	1907.61	746.161	13.2353
Sb07g006390.1	1006	844.609	304	12.1789
Sb07g006400.1	960	798.609	463	19.6173
Sb07g006410.1	642	480.609	0	0
Sb07g006420.1	1113	951.609	0	0
Sb07g006425.1	216	61.4619	0	0
Sb07g006430.1	1284	1122.61	3	0.0904241
Sb07g006435.1	777	615.609	1	0.054965
Sb07g006440.1	1089	927.609	1	0.0364776
Sb07g006445.1	240	80.002	0	0
Sb07g006450.1	1074	912.609	8	0.296618
Sb07g006460.1	1187	1025.61	130	4.28897
Sb07g006463.1	207	56.5215	0	0
Sb07g006466.1	339	177.69	0	0
Sb07g006470.1	3258	3096.61	0	0
Sb07g006475.1	237	77.3119	0	0
Sb07g006480.1	1119	957.609	0	0
Sb07g006485.1	1086	924.609	0	0
Sb07g006490.1	2427	2265.61	0	0
Sb07g006500.1	1125	963.609	0	0
Sb07g006510.1	1152	990.609	27	0.922259
Sb07g006520.1	858	696.609	0	0
Sb07g006525.1	126	16.9185	0	0
Sb07g006530.1	369	207.69	2	0.325841
Sb07g006540.1	1780	1618.61	6	0.12543
Sb07g006550.1	1792	1630.61	83	1.72234
Sb07g006560.1	327	165.707	0	0
Sb07g006570.1	1236	1074.61	2	0.0629754
Sb07g006580.1	1286	1124.61	0	0
Sb07g006590.1	1238	1076.61	46.9714	1.47628
Sb07g006590.2	1259	1097.61	86.0286	2.65208
Sb07g006600.1	951	789.609	2	0.0857057
Sb07g006610.1	1068	906.609	0	0
Sb07g006620.1	1068	906.609	0	0
Sb07g006630.1	1074	912.609	0	0
Sb07g006681.1	1122	960.609	0	0
Sb07g006731.1	186	46.7129	0	0
Sb07g006781.1	1143	981.609	0	0
Sb07g006830.1	333	171.707	2	0.394124
Sb07g006840.1	1266	1104.61	0	0
Sb07g006850.1	1083	921.609	1	0.0367151
Sb07g006860.1	1361	1199.61	0	0
Sb07g006865.1	294	132.749	0	0
Sb07g006870.1	351	189.69	0	0
Sb07g006875.1	495	333.609	0	0
Sb07g006880.1	840	678.609	0	0
Sb07g006890.1	1129	967.609	245	8.56757
Sb07g006893.1	1745	1583.61	109.424	2.33806
Sb07g006896.1	549	387.609	51	4.45213
Sb07g006900.1	2212	2050.61	0	0
Sb07g006900.2	2277	2115.61	78	1.24753
Sb07g006910.1	1431	1269.61	303	8.0754
Sb07g006915.1	330	168.707	0	0
Sb07g006920.1	657	495.609	0	0
Sb07g006925.1	444	282.638	0	0
Sb07g006930.1	360	198.69	0	0
Sb07g006933.1	132	19.7117	0	0
Sb07g006936.1	444	282.638	0	0
Sb07g006940.1	360	198.69	0	0
Sb07g006945.1	435	273.638	0	0
Sb07g006950.1	360	198.69	0	0
Sb07g006955.1	264	102.917	0	0
Sb07g006960.1	321	159.707	13.293	2.81637
Sb07g006970.1	1257	1095.61	831.172	25.6701
Sb07g006970.2	1351	1189.61	1002.07	28.5026
Sb07g006973.1	363	201.69	0	0
Sb07g006976.1	1266	1104.61	34	1.04151
Sb07g006980.1	1298	1136.61	113	3.36402
Sb07g006990.1	1302	1140.61	0	0
Sb07g006995.1	399	237.69	0	0
Sb07g007000.1	2859	2697.61	15	0.18815
Sb07g007010.1	849	687.609	0	0
Sb07g007015.1	357	195.69	0	0
Sb07g007020.1	893	731.609	0	0
Sb07g007030.1	2505	2343.61	2212	31.9368
Sb07g007040.1	579	417.609	13	1.05333
Sb07g007240.1	3165	3003.61	0	0
Sb07g007306.1	726	564.609	0	0
Sb07g007373.1	726	564.609	0	0
Sb07g007440.1	726	564.609	0	0
Sb07g007450.1	975	813.609	0	0
Sb07g007460.1	876	714.609	0	0
Sb07g007470.1	1227	1065.61	478	15.1782
Sb07g007480.1	747	585.609	0	0
Sb07g007490.1	1758	1596.61	211	4.47173
Sb07g007495.1	999	837.609	0	0
Sb07g007500.1	628	466.609	376	27.2663
Sb07g007510.1	309	147.722	0	0
Sb07g007520.1	1507	1345.61	239	6.00995
Sb07g007530.1	1529	1367.61	2118	52.4029
Sb07g007540.1	2829	2667.61	1602	20.3204
Sb07g007550.1	1581	1419.61	86	2.04985
Sb07g007560.1	492	330.609	0	0
Sb07g007565.1	2430	2268.61	0	0
Sb07g007570.1	1751	1589.61	13	0.276723
Sb07g007575.1	174	41.5914	0	0
Sb07g007580.1	477	315.609	0	0
Sb07g007590.1	747	585.609	0	0
Sb07g007600.1	849	687.609	0	0
Sb07g007610.1	2862	2700.61	186	2.33047
Sb07g007620.1	1269	1107.61	255	7.79014
Sb07g007630.1	2307	2145.61	47	0.741206
Sb07g007640.1	2553	2391.61	1682	23.7973
Sb07g007650.1	2735	2573.61	62.1318	0.816889
Sb07g007650.2	3031	2869.61	696.868	8.21712
Sb07g007660.1	1064	902.609	472	17.6943
Sb07g007670.1	1044	882.609	0	0
Sb07g007680.1	1881	1719.61	0	0
Sb07g007690.1	857	695.609	113	5.49674
Sb07g007695.1	732	570.609	0	0
Sb07g007700.1	1584	1422.61	45	1.07033
Sb07g007710.1	1833	1671.61	473	9.57454
Sb07g007720.1	609	447.609	59	4.4601
Sb07g007730.1	1044	882.609	7	0.268362
Sb07g007740.1	1080	918.609	57	2.0996
Sb07g007745.1	2244	2082.61	0	0
Sb07g007750.1	2198	2036.61	398	6.61252
Sb07g007760.1	2844	2682.61	0	0
Sb07g007765.1	1032	870.609	18	0.699586
Sb07g007770.1	1302	1140.61	23	0.682311
Sb07g007780.1	1926	1764.61	1060	20.3259
Sb07g007790.1	753	591.609	0	0
Sb07g007795.1	630	468.609	0	0
Sb07g007800.1	1576	1414.61	330	7.89349
Sb07g007810.1	1948	1786.61	116	2.19695
Sb07g007815.1	432	270.638	0	0
Sb07g007820.1	813	651.609	0	0
Sb07g007830.1	1596	1434.61	0	0
Sb07g007835.1	396	234.69	1	0.144177
Sb07g007840.1	735	573.609	202	11.9159
Sb07g007850.1	1008	846.609	121	4.83609
Sb07g007860.1	1154	992.609	808	27.5439
Sb07g007870.1	1992	1830.61	951	17.5783
Sb07g007875.1	813	651.609	0	0
Sb07g007880.1	1167	1005.61	0	0
Sb07g007890.1	2250	2088.61	0	0
Sb07g008090.1	3515	3353.61	2911	29.3712
Sb07g008100.1	636	474.609	319	22.7429
Sb07g008201.1	258	96.996	0	0
Sb07g008300.1	1701	1539.61	109	2.39556
Sb07g008305.1	2682	2520.61	0	0
Sb07g008310.1	1142	980.609	0	0
Sb07g008376.1	519	357.609	0	0
Sb07g008443.1	714	552.609	0	0
Sb07g008510.1	2196	2034.61	28	0.46566
Sb07g008520.1	1505	1343.61	1005	25.3096
Sb07g008525.1	1980	1818.61	1	0.018606
Sb07g008530.1	787	625.609	8	0.432692
Sb07g008535.1	207	56.5215	0	0
Sb07g008540.1	2023	1861.61	7	0.127233
Sb07g008550.1	1378	1216.61	2925	81.3517
Sb07g008560.1	1072	910.609	929	34.5204
Sb07g008565.1	1464	1302.61	37.8963	0.984408
Sb07g008570.1	1346	1184.61	174.177	4.97515
Sb07g008570.2	1386	1224.61	20.8234	0.575369
Sb07g008580.1	963	801.609	0	0
Sb07g008590.1	171	40.1638	0	0
Sb07g008600.1	861	699.609	1	0.0483656
Sb07g008610.1	357	195.69	85	14.6975
Sb07g008661.1	195	50.7472	0	0
Sb07g008711.1	195	50.7472	0	0
Sb07g008761.1	210	58.1211	0	0
Sb07g008810.1	698	536.609	1001	63.1201
Sb07g008820.1	1977	1815.61	237	4.4169
Sb07g008825.1	333	171.707	73	14.3855
Sb07g008830.1	996	834.609	0	0
Sb07g008840.1	3180	3018.61	0	0
Sb07g008845.1	195	50.7472	28	18.6697
Sb07g008850.1	1050	888.609	91.2913	3.47624
Sb07g008860.1	1761	1599.61	0	0
Sb07g008870.1	1335	1173.61	1	0.0288316
Sb07g008880.1	2964	2802.61	0	0
Sb07g008890.1	237	77.3119	0	0
Sb07g008900.1	501	339.609	0	0
Sb07g008966.1	840	678.609	0	0
Sb07g009033.1	405	243.69	0	0
Sb07g009100.1	693	531.609	0	0
Sb07g009201.1	1011	849.609	0	0
Sb07g009300.1	1539	1377.61	339.742	8.34478
Sb07g009300.2	1441	1279.61	874.162	23.1156
Sb07g009300.3	1533	1371.61	15.5242	0.382975
Sb07g009310.1	1033	871.609	466	18.0907
Sb07g009315.1	255	94.1386	0	0
Sb07g009320.1	4029	3867.61	0	0
Sb07g009330.1	1080	918.609	0	0
Sb07g009340.1	1185	1023.61	0	0
Sb07g009350.1	624	462.609	1	0.0731438
Sb07g009360.1	813	651.609	0	0
Sb07g009370.1	910	748.609	221	9.98916
Sb07g009380.1	954	792.609	0	0
Sb07g009390.1	1814	1652.61	9	0.184274
Sb07g009400.1	2664	2502.61	0	0
Sb07g009410.1	1394	1232.61	57	1.56474
Sb07g009420.1	1530	1368.61	1	0.0247236
Sb07g009430.1	2868	2706.61	0	0
Sb07g009435.1	354	192.69	0	0
Sb07g009440.1	738	576.609	0	0
Sb07g009445.1	666	504.609	0	0
Sb07g009450.1	1797	1635.61	213.243	4.41151
Sb07g009455.1	375	213.69	0	0
Sb07g009460.1	927	765.609	488	21.5677
Sb07g009470.1	930	768.609	309	13.6033
Sb07g009480.1	2235	2073.61	14	0.228451
Sb07g009483.1	414	252.69	0	0
Sb07g009486.1	207	56.5215	0	0
Sb07g009490.1	471	309.609	0	0
Sb07g009500.1	2779	2617.61	1069	13.8186
Sb07g009510.1	1798	1636.61	200	4.13501
Sb07g009520.1	573	411.609	363	29.841
Sb07g009530.1	663	501.609	1304	87.9638
Sb07g009540.1	1697	1535.61	127.926	2.81884
Sb07g009540.2	1661	1499.61	34.0737	0.768834
Sb07g009550.1	882	720.609	0	0
Sb07g009555.1	180	44.311	6	4.58175
Sb07g009560.1	849	687.609	0	0
Sb07g009570.1	2064	1902.61	0	0
Sb07g009580.1	1780	1618.61	0	0
Sb07g009621.1	513	351.609	0	0
Sb07g009661.1	825	663.609	0	0
Sb07g009701.1	825	663.609	0	0
