target_id	length	eff_length	est_counts	tpm
Sb10g025840.1	2733	2552.16	26	0.218578
Sb10g025850.1	1125	944.159	0	0
Sb10g025860.1	945	764.159	0	0
Sb10g025870.1	1414	1233.16	0	0
Sb10g025880.1	1284	1103.16	93	1.80878
Sb10g025885.1	177	40.0158	0	0
Sb10g025890.1	987	806.159	131	3.48652
Sb10g025900.1	345	164.462	2	0.260919
Sb10g025910.1	1536	1355.16	0	0
Sb10g025920.1	2385	2204.16	25	0.243354
Sb10g025930.1	1003	822.159	30	0.782902
Sb10g025935.1	504	323.247	2	0.132751
Sb10g025940.1	951	770.159	0	0
Sb10g025950.1	3720	3539.16	0	0
Sb10g025960.1	672	491.21	0	0
Sb10g025970.1	3756	3575.16	5	0.0300066
Sb10g025980.1	387	206.325	2	0.207979
Sb10g025990.1	1627	1446.16	682	10.1184
Sb10g026000.1	210	46.3429	547	253.248
Sb10g026010.1	3389	3208.16	824	5.51078
Sb10g026020.1	3164	2983.16	15	0.107884
Sb10g026030.1	582	401.21	24	1.28346
Sb10g026040.1	585	404.21	20	1.06161
Sb10g026050.1	1314	1133.16	0	0
Sb10g026060.1	1587	1406.16	6703	102.277
Sb10g026070.1	1842	1661.16	720	9.29957
Sb10g026080.1	1650	1469.16	443	6.46959
Sb10g026085.1	582	401.21	5	0.267387
Sb10g026090.1	3246	3065.16	447	3.12893
Sb10g026100.1	900	719.159	0	0
Sb10g026110.1	1310	1129.16	15	0.285022
Sb10g026120.1	1010	829.159	11	0.28464
Sb10g026130.1	1884	1703.16	90	1.13378
Sb10g026140.1	1229	1048.16	0	0
Sb10g026150.1	1752	1571.16	0	0
Sb10g026160.1	1369	1188.16	0	0
Sb10g026170.1	1392	1211.16	14	0.24801
Sb10g026180.1	2725	2544.16	1066	8.98989
Sb10g026190.1	1990	1809.16	991	11.7527
Sb10g026200.1	1335	1154.16	0	0
Sb10g026210.1	566	385.21	6	0.334192
Sb10g026220.1	504	323.247	23	1.52664
Sb10g026230.1	3864	3683.16	574	3.34374
Sb10g026240.1	1545	1364.16	0	0
Sb10g026250.1	595	414.21	470	24.3455
Sb10g026260.1	1404	1223.16	2082	36.5207
Sb10g026270.1	312	132.007	4	0.650135
Sb10g026280.1	1383	1202.16	0	0
Sb10g026290.1	1062	881.159	0	0
Sb10g026300.1	2788	2607.16	0	0
Sb10g026310.1	243	65.861	45	14.6597
Sb10g026315.1	441	260.302	0	0
Sb10g026320.1	1573	1392.16	257	3.96083
Sb10g026330.1	1363	1182.16	502.41	9.11852
Sb10g026330.2	1149	968.159	76.5899	1.69733
Sb10g026340.1	2082	1901.16	113	1.27527
Sb10g026350.1	1021	840.159	395	10.0874
Sb10g026360.1	990	809.159	70	1.85612
Sb10g026363.1	4827	4646.16	14	0.0646511
Sb10g026366.1	303	123.2	13	2.26399
Sb10g026370.1	810	629.159	0	0
Sb10g026380.1	840	659.159	0	0
Sb10g026390.1	492	311.247	31	2.13697
Sb10g026400.1	558	377.21	964	54.8322
Sb10g026410.1	2226	2045.16	118	1.23793
Sb10g026420.1	1974	1793.16	565	6.76038
Sb10g026430.1	1967	1786.16	85.2226	1.02371
Sb10g026430.2	2126	1945.16	49.7202	0.548427
Sb10g026430.3	1664	1483.16	18.0573	0.26122
Sb10g026440.1	2419	2238.16	6500	62.3109
Sb10g026450.1	1625	1444.16	894	13.282
Sb10g026460.1	2298	2117.16	1321	13.3872
Sb10g026465.1	282	102.825	15	3.12991
Sb10g026470.1	1146	965.159	20	0.444603
Sb10g026480.1	522	341.247	0	0
Sb10g026490.1	1232	1051.16	250	5.10286
Sb10g026500.1	1487	1306.16	209	3.43314
Sb10g026510.1	953	772.159	113	3.13988
Sb10g026520.1	947	766.159	1126	31.5327
Sb10g026530.1	2165	1984.16	879.474	9.51017
Sb10g026530.2	2110	1929.16	291.328	3.24009
Sb10g026530.3	2097	1916.16	11.1977	0.125383
Sb10g026540.1	1457	1276.16	424	7.12858
Sb10g026542.1	255	76.8072	0	0
Sb10g026544.1	2294	2113.16	192	1.94944
Sb10g026546.1	195	44.3798	1	0.483455
Sb10g026548.1	288	108.654	8	1.57973
Sb10g026550.1	330	149.632	10	1.43389
Sb10g026560.1	1786	1605.16	796	10.6399
Sb10g026570.1	1007	826.159	448	11.6347
Sb10g026575.1	882	701.159	0	0
Sb10g026580.1	1296	1115.16	0	0
Sb10g026590.1	1607	1426.16	903	13.5851
Sb10g026600.1	3312	3131.16	113	0.77431
Sb10g026610.1	1584	1403.16	290	4.43438
Sb10g026620.1	1467	1286.16	0	0
Sb10g026630.1	794	613.159	388	13.5769
Sb10g026640.1	1197	1016.16	529.98	11.1902
Sb10g026640.2	1140	959.159	0.0199023	0.000445199
Sb10g026650.1	489	308.247	12	0.835265
Sb10g026660.1	1431	1250.16	0	0
Sb10g026670.1	345	164.462	1	0.13046
Sb10g026680.1	768	587.159	226	8.25837
Sb10g026690.1	741	560.159	1	0.0383028
Sb10g026700.1	754	573.159	1400	52.4076
Sb10g026710.1	1870	1689.16	16.335	0.207487
Sb10g026710.2	1981	1800.16	16.0799	0.191653
Sb10g026710.3	1892	1711.16	148.585	1.86306
Sb10g026720.1	942	761.159	0	0
Sb10g026730.1	1271	1090.16	0	0
Sb10g026740.1	1134	953.159	7	0.15757
Sb10g026750.1	852	671.159	0	0
Sb10g026760.1	1110	929.159	0	0
Sb10g026770.1	1637	1456.16	42	0.618845
Sb10g026780.1	441	260.302	0	0
Sb10g026785.1	126	17.6244	0	0
Sb10g026790.1	1026	845.159	1	0.0253865
Sb10g026792.1	1422	1241.16	0	0
Sb10g026795.1	342	161.495	29	3.85284
Sb10g026797.1	768	587.159	23	0.840454
Sb10g026800.1	3939	3758.16	7	0.0399636
Sb10g026810.1	3096	2915.16	268	1.97249
Sb10g026820.1	912	731.159	14	0.410826
Sb10g026830.1	2577	2396.16	32749.8	293.247
Sb10g026830.2	2543	2362.16	32.2479	0.29291
Sb10g026840.1	1389	1208.16	522.728	9.28311
Sb10g026850.1	2758	2577.16	424	3.52993
Sb10g026860.1	3011	2830.16	12	0.0909729
Sb10g026870.1	1630	1449.16	772.412	11.436
Sb10g026870.2	1221	1040.16	821.588	16.9471
Sb10g026880.1	704	523.159	183	7.50515
Sb10g026885.1	120	15.4157	0	0
Sb10g026890.1	996	815.159	0	0
Sb10g026900.1	1048	867.159	518	12.8166
Sb10g026910.1	2507	2326.16	926	8.54109
Sb10g026920.1	1329	1148.16	89	1.66314
Sb10g026930.1	1362	1181.16	234	4.25059
Sb10g026940.1	2139	1958.16	845	9.25871
Sb10g026950.1	282	102.825	0	0
Sb10g026955.1	162	33.3654	0	0
Sb10g026960.1	2340	2159.16	0	0
Sb10g026970.1	1006	825.159	30	0.780055
Sb10g026980.1	300	120.273	60	10.7035
Sb10g026990.1	2880	2699.16	827	6.57383
Sb10g027000.1	1798	1617.16	3	0.0398025
Sb10g027010.1	1886	1705.16	1971	24.8007
Sb10g027020.1	1440	1259.16	9	0.153357
Sb10g027030.1	993	812.159	640	16.9075
Sb10g027035.1	120	15.4157	4	5.56723
Sb10g027040.1	2294	2113.16	504	5.11729
Sb10g027050.1	816	635.159	0	0
Sb10g027060.1	1041	860.159	0	0
Sb10g027070.1	399	218.325	1	0.0982738
Sb10g027075.1	384	203.325	0	0
Sb10g027080.1	1317	1136.16	89	1.68071
Sb10g027090.1	1332	1151.16	0	0
Sb10g027100.1	1416	1235.16	123	2.1366
Sb10g027110.1	2760	2579.16	574	4.77502
Sb10g027120.1	729	548.159	0	0
Sb10g027125.1	156	31.0213	0	0
Sb10g027130.1	2036	1855.16	986	11.4035
Sb10g027140.1	1492	1311.16	109	1.78366
Sb10g027150.1	1991	1810.16	10	0.118529
Sb10g027155.1	492	311.247	0	0
Sb10g027160.1	555	374.21	0	0
Sb10g027165.1	1876	1695.16	723	9.15102
Sb10g027170.1	1602	1421.16	304.6	4.59864
Sb10g027170.2	1400	1219.16	97.3995	1.71411
Sb10g027180.1	2082	1901.16	513	5.78949
Sb10g027190.1	647	466.21	130	5.98279
Sb10g027200.1	1938	1757.16	679	8.29088
Sb10g027210.1	3159	2978.16	0	0
Sb10g027220.1	2760	2579.16	697	5.79824
Sb10g027230.1	1041	860.159	0	0
Sb10g027240.1	1731	1550.16	867	12.0001
Sb10g027250.1	333	152.542	27	3.79766
Sb10g027260.1	6063	5882.16	0	0
Sb10g027270.1	2019	1838.16	7	0.0817065
Sb10g027275.1	231	56.2967	11	4.19229
Sb10g027280.1	1766	1585.16	0	0
Sb10g027290.1	1203	1022.16	21	0.440801
Sb10g027300.1	611	430.21	0	0
Sb10g027310.1	1279	1098.16	155	3.02836
Sb10g027320.1	2618	2437.16	0	0
Sb10g027320.2	2712	2531.16	437	3.70428
Sb10g027330.1	781	600.159	5107.59	182.596
Sb10g027335.1	1890	1709.16	1.97135	0.024747
Sb10g027340.1	1427	1246.16	177	3.04748
Sb10g027350.1	2108	1927.16	39	0.434199
Sb10g027360.1	1435	1254.16	87	1.48836
Sb10g027370.1	2847	2666.16	193	1.55315
Sb10g027380.1	1290	1109.16	130	2.51473
Sb10g027390.1	3383	3202.16	1304.07	8.73776
Sb10g027390.2	3725	3544.16	683.928	4.14037
Sb10g027400.1	3600	3419.16	0	0
Sb10g027410.1	576	395.21	0	0
Sb10g027420.1	2843	2662.16	987	7.95472
Sb10g027430.1	1698	1517.16	2	0.028284
Sb10g027435.1	936	755.159	0	0
Sb10g027440.1	737	556.159	829	31.9814
Sb10g027450.1	528	347.247	57	3.52191
Sb10g027460.1	1071	890.159	89	2.14518
Sb10g027470.1	1575	1394.16	10806.1	166.302
Sb10g027470.2	1347	1166.16	27.7524	0.510604
Sb10g027470.3	1080	899.159	35.2655	0.841502
Sb10g027480.1	1144	963.159	0	0
Sb10g027485.1	764	583.159	531	19.5366
Sb10g027490.1	1489	1308.16	14	0.22962
Sb10g027500.1	1259	1078.16	444	8.83572
Sb10g027503.1	1830	1649.16	35	0.455352
Sb10g027506.1	687	506.21	0	0
Sb10g027510.1	1923	1742.16	142	1.74881
Sb10g027520.1	1095	914.159	792	18.5885
Sb10g027530.1	420	239.302	13	1.16557
Sb10g027540.1	1519	1338.16	1468.22	23.5411
Sb10g027540.2	1626	1445.16	106.776	1.58526
Sb10g027550.1	1299	1118.16	0	0
Sb10g027560.1	1144	963.159	4.07758	0.0908335
Sb10g027560.2	1457	1276.16	96.7447	1.62654
Sb10g027560.3	1487	1306.16	39.1778	0.643554
Sb10g027570.1	1101	920.159	0	0
Sb10g027573.1	606	425.21	0	0
Sb10g027576.1	768	587.159	0	0
Sb10g027580.1	1178	997.159	23	0.494886
Sb10g027590.1	955	774.159	15260	422.928
Sb10g027600.1	1842	1661.16	88	1.13661
Sb10g027610.1	743	562.159	506	19.3123
Sb10g027620.1	2481	2300.16	8	0.0746232
Sb10g027623.1	204	45.2364	0	0
Sb10g027626.1	210	46.3429	0	0
Sb10g027630.1	666	485.21	0	0
Sb10g027640.1	1422	1241.16	0	0
Sb10g027650.1	1457	1276.16	0	0
Sb10g027660.1	598	417.21	85	4.37126
Sb10g027665.1	327	146.662	6	0.877759
Sb10g027670.1	1440	1259.16	1	0.0170397
Sb10g027680.1	2012	1831.16	39	0.456962
Sb10g027690.1	2286	2105.16	453	4.61695
Sb10g027695.1	2859	2678.16	85	0.680964
Sb10g027700.1	1153	972.159	907	20.0176
Sb10g027710.1	1437	1256.16	0	0
Sb10g027720.1	1500	1319.16	0	0
Sb10g027730.1	1470	1289.16	70	1.16502
Sb10g027740.1	1824	1643.16	192	2.50705
Sb10g027750.1	1735	1554.16	56	0.773097
Sb10g027753.1	177	40.0158	14	7.50651
Sb10g027756.1	1398	1217.16	0	0
Sb10g027760.1	1392	1211.16	0	0
Sb10g027762.1	1521	1340.16	7	0.112068
Sb10g027765.1	1485	1304.16	0	0
Sb10g027767.1	255	76.8072	0	0
Sb10g027770.1	1533	1352.16	119	1.88826
Sb10g027780.1	3774	3593.16	244	1.45698
Sb10g027790.1	2493	2312.16	333	3.09007
Sb10g027793.1	2244	2063.16	0	0
Sb10g027796.1	156	31.0213	0	0
Sb10g027800.1	2024	1843.16	799	9.30091
Sb10g027810.1	940	759.159	888	25.097
Sb10g027810.2	928	747.159	0	0
Sb10g027820.1	2082	1901.16	176	1.98626
Sb10g027830.1	1998	1817.16	1	0.0118072
Sb10g027840.1	1707	1526.16	191	2.68519
Sb10g027850.1	838	657.159	2387	77.9334
Sb10g027860.1	507	326.247	1510	99.3053
Sb10g027865.1	225	52.4728	0	0
Sb10g027870.1	2184	2003.16	0	0
Sb10g027880.1	948	767.159	0	0
Sb10g027890.1	633	452.21	0	0
Sb10g027900.1	1843	1662.16	193	2.4913
Sb10g027910.1	2015	1834.16	33	0.386028
Sb10g027913.1	693	512.159	232	9.71908
Sb10g027916.1	123	16.3199	7	9.20283
Sb10g027920.1	1610	1429.16	334	5.01427
Sb10g027930.1	999	818.159	87	2.28151
Sb10g027940.1	1392	1211.16	1	0.017715
Sb10g027950.1	1641	1460.16	37	0.54368
Sb10g027960.1	2017	1836.16	835	9.75703
Sb10g027970.1	2037	1856.16	757	8.75029
Sb10g027980.1	1026	845.159	0	0
Sb10g027985.1	906	725.159	0	0
Sb10g027990.1	1071	890.159	0	0
Sb10g027995.1	393	212.325	1	0.101051
Sb10g028000.1	1119	938.159	0	0
Sb10g028010.1	1545	1364.16	2	0.0314562
Sb10g028020.1	1545	1364.16	2827.88	44.4772
Sb10g028022.1	546	365.247	0	0
Sb10g028025.1	1071	890.159	0	0
Sb10g028027.1	1074	893.159	0	0
Sb10g028030.1	1919	1738.16	9563	118.045
Sb10g028033.1	126	17.6244	0	0
Sb10g028036.1	453	272.275	0	0
Sb10g028040.1	2004	1823.16	508	5.97834
Sb10g028050.1	1241	1060.16	671.259	13.585
Sb10g028050.2	1381	1200.16	0	0
Sb10g028050.3	1552	1371.16	65.7406	1.0287
Sb10g028055.1	147	26.7433	0	0
Sb10g028060.1	1711	1530.16	11	0.15424
Sb10g028070.1	580	399.21	6498	349.237
Sb10g028080.1	2816	2635.16	265.88	2.16481
Sb10g028080.2	2748	2567.16	5906.12	49.3618
Sb10g028085.1	519	338.247	276	17.5072
Sb10g028090.1	3120	2939.16	84	0.613194
Sb10g028100.1	3054	2873.16	138	1.03053
Sb10g028110.1	504	323.247	238	15.7974
Sb10g028120.1	1420	1239.16	129586	2243.74
Sb10g028120.2	1393	1212.16	146.139	2.58671
Sb10g028130.1	1248	1067.16	8	0.160843
Sb10g028140.1	2176	1995.16	287	3.08636
Sb10g028150.1	534	353.247	856	51.9921
Sb10g028160.1	975	794.159	10	0.270168
Sb10g028170.1	3516	3335.16	299	1.92352
Sb10g028180.1	894	713.159	121	3.64033
Sb10g028190.1	276	96.9562	0	0
Sb10g028200.1	3303	3122.16	0	0
Sb10g028210.1	2371	2190.16	6	0.0587783
Sb10g028220.1	1533	1352.16	2	0.0317354
Sb10g028230.1	2015	1834.16	9	0.10528
Sb10g028240.1	1671	1490.16	47	0.676717
Sb10g028250.1	1741	1560.16	93.0126	1.27913
Sb10g028250.2	1754	1573.16	464.987	6.34177
Sb10g028253.1	384	203.325	2	0.211048
Sb10g028256.1	1143	962.159	0	0
Sb10g028260.1	1125	944.159	0	0
Sb10g028265.1	324	143.735	0	0
Sb10g028270.1	2493	2312.16	4	0.0371179
Sb10g028280.1	1197	1016.16	16	0.337831
Sb10g028290.1	1404	1223.16	0	0
Sb10g028290.2	1401	1220.16	0	0
Sb10g028300.1	1655	1474.16	1041	15.1512
Sb10g028310.1	651	470.21	0	0
Sb10g028320.1	1567	1386.16	108.004	1.67174
Sb10g028320.2	1497	1316.16	503.996	8.216
Sb10g028330.1	1791	1610.16	0	0
Sb10g028340.1	2678	2497.16	874	7.50943
Sb10g028350.1	1263	1082.16	175	3.46967
Sb10g028360.1	1832	1651.16	24.6941	0.320882
Sb10g028360.2	1724	1543.16	633.306	8.80531
Sb10g028370.1	2039	1858.16	18	0.207841
Sb10g028380.1	1207	1026.16	35	0.731805
Sb10g028390.1	723	542.159	1186	46.9353
Sb10g028400.1	1458	1277.16	93	1.56235
Sb10g028410.1	795	614.159	6	0.20961
Sb10g028420.1	2775	2594.16	122	1.00903
Sb10g028430.1	1098	917.159	79	1.84809
Sb10g028440.1	999	818.159	148	3.8812
Sb10g028450.1	969	788.159	8066	219.577
Sb10g028460.1	954	773.159	0	0
Sb10g028470.1	1353	1172.16	0	0
Sb10g028480.1	957	776.159	17	0.469937
Sb10g028490.1	330	149.632	0	0
Sb10g028495.1	972	791.159	0	0
Sb10g028500.1	1717	1536.16	100.81	1.40802
Sb10g028510.1	2339	2158.16	554	5.50767
Sb10g028520.1	1821	1640.16	12	0.156977
Sb10g028530.1	1108	927.159	111	2.56868
Sb10g028540.1	1209	1028.16	2	0.0417361
Sb10g028550.1	1294	1113.16	108	2.08165
Sb10g028560.1	948	767.159	2	0.0559353
Sb10g028570.1	1191	1010.16	36	0.764635
Sb10g028580.1	1407	1226.16	112	1.95981
Sb10g028590.1	669	488.21	57	2.50501
Sb10g028600.1	1741	1560.16	168	2.31037
Sb10g028610.1	1217	1036.16	12	0.248483
Sb10g028620.1	1214	1033.16	544	11.2973
Sb10g028630.1	711	530.159	9	0.364232
Sb10g028640.1	1393	1212.16	0	0
Sb10g028640.2	1163	982.159	2	0.0436908
Sb10g028650.1	678	497.21	0	0
Sb10g028660.1	801	620.159	453	15.6725
Sb10g028665.1	339	158.511	29	3.92537
Sb10g028670.1	1340	1159.16	310	5.738
Sb10g028680.1	2049	1868.16	28	0.321578
Sb10g028690.1	1820	1639.16	320	4.18862
Sb10g028700.1	1948	1767.16	20	0.242826
Sb10g028710.1	1332	1151.16	133	2.47889
Sb10g028720.1	2790	2609.16	36	0.296035
Sb10g028730.1	2787	2606.16	331	2.72501
Sb10g028740.1	2457	2276.16	1687	15.9021
Sb10g028750.1	1424	1243.16	349.468	6.03146
Sb10g028750.2	1421	1240.16	394.532	6.82569
Sb10g028760.1	1173	992.159	158	3.41678
Sb10g028770.1	1551	1370.16	65	1.01785
Sb10g028780.1	1651	1470.16	430	6.27546
Sb10g028790.1	348	167.412	1238	158.663
Sb10g028800.1	2037	1856.16	1050	12.1371
Sb10g028805.1	219	49.3723	0	0
Sb10g028810.1	1500	1319.16	199	3.23666
Sb10g028820.1	1623	1442.16	29	0.431446
Sb10g028830.1	1902	1721.16	335	4.17605
Sb10g028840.1	1374	1193.16	31	0.557449
Sb10g028850.1	3220	3039.16	156	1.10132
Sb10g028860.1	1788	1607.16	0	0
Sb10g028870.1	3089	2908.16	94	0.693508
Sb10g028880.1	1455	1274.16	29	0.488333
Sb10g028890.1	969	788.159	83	2.25947
Sb10g028900.1	1043	862.159	0	0
Sb10g028910.1	1794	1613.16	118.964	1.58226
Sb10g028910.2	1888	1707.16	9.03638	0.11357
Sb10g028920.1	3570	3389.16	523	3.31094
Sb10g028930.1	1192	1011.16	1070	22.7042
Sb10g028940.1	1973	1792.16	9613	115.086
Sb10g028950.1	1466	1285.16	884	14.7583
Sb10g028960.1	1440	1259.16	346	5.89572
Sb10g028970.1	3447	3266.16	0	0
Sb10g028975.1	309	129.112	0	0
Sb10g028980.1	1194	1013.16	491	10.3979
Sb10g028990.1	573	392.21	4303	235.394
Sb10g029000.1	1638	1457.16	193	2.84179
Sb10g029010.1	825	644.159	6	0.199848
Sb10g029020.1	2016	1835.16	1	0.0116914
Sb10g029030.1	1512	1331.16	3	0.0483541
Sb10g029040.1	1770	1589.16	16	0.21602
Sb10g029050.1	438	257.302	3	0.250161
Sb10g029060.1	1049	868.159	165	4.0778
Sb10g029070.1	1593	1412.16	1	0.0151935
Sb10g029080.1	2415	2234.16	59	0.566604
Sb10g029090.1	720	539.159	1	0.0397947
Sb10g029100.1	1334	1153.16	22	0.409332
Sb10g029110.1	1583	1402.16	35.1816	0.538344
Sb10g029110.2	1700	1519.16	13.139	0.185567
Sb10g029120.1	1374	1193.16	246	4.42363
Sb10g029125.1	2949	2768.16	12	0.0930105
Sb10g029130.1	3574	3393.16	105	0.663937
Sb10g029135.1	621	440.21	24	1.16975
Sb10g029140.1	851	670.159	175	5.60276
Sb10g029150.1	512	331.247	0	0
Sb10g029160.1	195	44.3798	0	0
Sb10g029170.1	1219	1038.16	285	5.8901
Sb10g029175.1	1947	1766.16	0	0
Sb10g029180.1	1179	998.159	5	0.107476
Sb10g029190.1	1950	1769.16	404	4.89955
Sb10g029195.1	219	49.3723	0	0
Sb10g029200.1	1098	917.159	883	20.6565
Sb10g029220.1	2676	2495.16	170.497	1.46609
Sb10g029210.1	723	542.159	1	0.0395745
Sb10g029230.1	2399	2218.16	30.5026	0.295043
Sb10g029240.1	1587	1406.16	17	0.259392
Sb10g029245.1	369	188.344	144	16.4041
Sb10g029250.1	1573	1392.16	275	4.23824
Sb10g029260.1	2451	2270.16	2	0.0189023
Sb10g029270.1	1629	1448.16	5215	77.2645
Sb10g029270.2	1597	1416.16	0	0
Sb10g029280.1	1901	1720.16	3991	49.78
Sb10g029285.1	3618	3437.16	74	0.461927
Sb10g029290.1	1068	887.159	29	0.701356
Sb10g029300.1	1081	900.159	5994	142.869
Sb10g029305.1	1666	1485.16	428	6.18319
Sb10g029310.1	1929	1748.16	16	0.196373
Sb10g029320.1	770	589.159	53	1.93012
Sb10g029325.1	2169	1988.16	6	0.0647503
Sb10g029330.1	683	502.21	0	0
Sb10g029340.1	1240	1059.16	97	1.96495
Sb10g029350.1	351	170.396	0	0
Sb10g029360.1	1491	1310.16	7	0.114635
Sb10g029370.1	1380	1199.16	0	0
Sb10g029380.1	1389	1208.16	58	1.03002
Sb10g029390.1	1871	1690.16	378.973	4.81086
Sb10g029392.1	477	296.247	22	1.59335
Sb10g029395.1	348	167.412	1.02662	0.131572
Sb10g029397.1	291	111.588	1	0.192276
Sb10g029400.1	2614	2433.16	847	7.46886
Sb10g029405.1	2052	1871.16	3	0.0343995
Sb10g029410.1	1707	1526.16	162	2.27749
Sb10g029420.1	1043	862.159	479	11.9204
Sb10g029430.1	1609	1428.16	36	0.540839
Sb10g029440.1	1006	825.159	253	6.57847
Sb10g029450.1	891	710.159	8	0.2417
Sb10g029460.1	994	813.159	0	0
Sb10g029470.1	863	682.159	0	0
Sb10g029480.1	1070	889.159	1897	45.7751
Sb10g029490.1	828	647.159	6226	206.414
Sb10g029500.1	2069	1888.16	1268	14.4086
Sb10g029500.2	2066	1885.16	0	0
Sb10g029505.1	759	578.159	0	0
Sb10g029510.1	1441	1260.16	391	6.65722
Sb10g029520.1	2103	1922.16	329	3.67239
Sb10g029530.1	1512	1331.16	10	0.16118
Sb10g029540.1	1170	989.159	60	1.30145
Sb10g029550.1	1565	1384.16	371.945	5.76547
Sb10g029550.2	1559	1378.16	1898.05	29.5496
Sb10g029560.1	1037	856.159	1626	40.7481
Sb10g029570.1	1077	896.159	0	0
Sb10g029590.1	1671	1490.16	2	0.0287965
Sb10g029595.1	627	446.21	0	0
Sb10g029600.1	375	194.325	0	0
Sb10g029610.1	1714	1533.16	17.9396	0.251055
Sb10g029620.1	1786	1605.16	261.06	3.48951
Sb10g029630.1	339	158.511	586.266	79.3555
Sb10g029640.1	1290	1109.16	77	1.48949
Sb10g029650.1	623	442.21	1973.73	95.764
Sb10g029660.1	1127	946.159	109	2.47175
Sb10g029670.1	1865	1684.16	693	8.8286
Sb10g029680.1	902	721.159	412	12.2577
Sb10g029690.1	1517	1336.16	1564	25.1143
Sb10g029700.1	1658	1477.16	3	0.0435748
Sb10g029710.1	1460	1279.16	567	9.51043
Sb10g029720.1	1187	1006.16	3	0.0639729
Sb10g029730.1	654	473.21	29	1.31488
Sb10g029740.1	537	356.247	8	0.481816
Sb10g029750.1	2251	2070.16	1362	14.1161
Sb10g029760.1	783	602.159	92	3.27807
Sb10g029770.1	1179	998.159	0	0
Sb10g029780.1	2058	1877.16	465	5.31488
Sb10g029790.1	2573	2392.16	1085	9.73153
Sb10g029800.1	1038	857.159	0	0
Sb10g029810.1	681	500.21	13	0.557613
Sb10g029820.1	2772	2591.16	0	0
Sb10g029830.1	1266	1085.16	447	8.83804
Sb10g029835.1	2767	2586.16	137	1.1366
Sb10g029840.1	1302	1121.16	34.5988	0.662118
Sb10g029850.1	1170	989.159	166	3.60067
Sb10g029860.1	1540	1359.16	24243.8	382.712
Sb10g029860.2	1685	1504.16	108.916	1.5536
Sb10g029870.1	1535	1354.16	15707.8	248.878
Sb10g029870.2	1401	1220.16	4753.41	83.5854
Sb10g029870.3	1662	1481.16	164.765	2.38674
Sb10g029880.1	3072	2891.16	0	0
Sb10g029890.1	960	779.159	0	0
Sb10g029900.1	2137	1956.16	792.63	8.69377
Sb10g029910.1	1197	1016.16	648	13.6822
Sb10g029920.1	1536	1355.16	0	0
Sb10g029930.1	711	530.159	0	0
Sb10g029940.1	1196	1015.16	0	0
Sb10g029950.1	1026	845.159	0	0
Sb10g029960.1	1558	1377.16	25	0.389491
Sb10g029970.1	489	308.247	0	0
Sb10g029980.1	687	506.21	0	0
Sb10g029985.1	837	656.159	10	0.326989
Sb10g029990.1	1620	1439.16	926.501	13.8127
Sb10g030000.1	1558	1377.16	1134	17.6673
Sb10g030010.1	1524	1343.16	791	12.6355
Sb10g030015.1	255	76.8072	108.597	30.3359
Sb10g030020.1	1789	1608.16	682.499	9.10572
Sb10g030030.1	643	462.21	1820	84.4839
Sb10g030040.1	2071	1890.16	778	8.83126
Sb10g030050.1	438	257.302	1094	91.2255
Sb10g030060.1	1707	1526.16	307.706	4.32591
Sb10g030060.2	1725	1544.16	104.294	1.44914
Sb10g030070.1	630	449.21	0	0
Sb10g030080.1	781	600.159	1549	55.3767
Sb10g030090.1	1203	1022.16	694	14.5674
Sb10g030100.1	201	44.8105	89	42.614
Sb10g030110.1	1853	1672.16	347	4.45239
Sb10g030120.1	1477	1296.16	131	2.16848
Sb10g030130.1	967	786.159	1687	46.0412
Sb10g030140.1	1569	1388.16	0	0
Sb10g030150.1	1155	974.159	1341.21	29.5399
Sb10g030150.2	1365	1184.16	48.7908	0.884035
Sb10g030160.1	1208	1027.16	2036	42.5287
Sb10g030170.1	1766	1585.16	416.057	5.63147
Sb10g030170.2	1409	1228.16	54.8089	0.957498
Sb10g030170.3	1765	1584.16	0.133904	0.00181357
Sb10g030175.1	354	173.344	12	1.4853
Sb10g030180.1	1352	1171.16	132	2.41824
Sb10g030190.1	1983	1802.16	162	1.9287
Sb10g030200.1	1023	842.159	322	8.20358
Sb10g030210.1	1824	1643.16	8	0.10446
Sb10g030220.1	2310	2129.16	5	0.0503853
Sb10g030230.1	951	770.159	0	0
Sb10g030240.1	3015	2834.16	11993	90.7915
Sb10g030250.1	1509	1328.16	247	3.99014
Sb10g030260.1	1602	1421.16	206	3.11004
Sb10g030270.1	3330	3149.16	124	0.844829
Sb10g030275.1	552	371.21	0	0
Sb10g030280.1	735	554.159	0	0
Sb10g030290.1	795	614.159	199.972	6.98604
Sb10g030290.2	725	544.159	411.028	16.2064
Sb10g030300.1	1326	1145.16	192	3.5973
Sb10g030310.1	1617	1436.16	576	8.60521
Sb10g030320.1	2261	2080.16	1702	17.5552
Sb10g030330.1	1981	1800.16	194	2.31224
Sb10g030340.1	1818	1637.16	0	0
Sb10g030350.1	1206	1025.16	0	0
Sb10g030360.1	543	362.247	0	0
Sb10g030370.1	1075	894.159	0	0
Sb10g030380.1	1306	1125.16	0	0
Sb10g030390.1	450	269.302	0	0
Sb10g030400.1	1003	822.159	0	0
Sb10g030410.1	2005	1824.16	406	4.77535
Sb10g030420.1	1587	1406.16	106	1.61738
Sb10g030430.1	1425	1244.16	220	3.79392
Sb10g030440.1	1010	829.159	1140	29.4991
