target_id	length	eff_length	est_counts	tpm
Sb09g020550.1	1736	1557.15	3299	44.1833
Sb09g020560.1	1377	1198.15	7	0.121841
Sb09g020570.1	1497	1318.15	11581	183.226
Sb09g020580.1	1551	1372.15	12	0.182384
Sb09g020590.1	1260	1081.15	104	2.00611
Sb09g020600.1	1394	1215.15	835	14.3306
Sb09g020610.1	1143	964.149	520	11.2477
Sb09g020620.1	1554	1375.15	1016	15.4081
Sb09g020630.1	669	490.149	54	2.29759
Sb09g020640.1	879	700.149	0	0
Sb09g020650.1	1545	1366.15	0	0
Sb09g020660.1	524	345.266	238	14.3757
Sb09g020670.1	1509	1330.15	0	0
Sb09g020675.1	201	41.1971	0	0
Sb09g020680.1	1464	1285.15	391	6.34497
Sb09g020690.1	657	478.149	0	0
Sb09g020700.1	3064	2885.15	28	0.202393
Sb09g020710.1	770	591.149	4980	175.687
Sb09g020720.1	2784	2605.15	0	0
Sb09g020730.1	2761	2582.15	85.7092	0.692233
Sb09g020730.2	3040	2861.15	78.2908	0.570659
Sb09g020740.1	737	558.149	19	0.709921
Sb09g020750.1	1005	826.149	617	15.5752
Sb09g020760.1	1281	1102.15	3	0.0567659
Sb09g020770.1	979	800.149	57	1.48563
Sb09g020780.1	1950	1771.15	39	0.459215
Sb09g020790.1	1996	1817.15	398	4.56771
Sb09g020800.1	1602	1423.15	18	0.263772
Sb09g020810.1	1503	1324.15	417	6.56758
Sb09g020820.1	1062	883.149	42429	1001.92
Sb09g020830.1	2658	2479.15	0	0
Sb09g020835.1	537	358.231	0	0
Sb09g020840.1	1752	1573.15	4710	62.4392
Sb09g020850.1	2484	2305.15	499	4.51448
Sb09g020860.1	771	592.149	1008	35.5006
Sb09g020870.1	1872	1693.15	0	0
Sb09g020880.1	2841	2662.15	5281.19	41.3719
Sb09g020880.2	2919	2740.15	1082.81	8.24109
Sb09g020890.1	2259	2080.15	438	4.39123
Sb09g020900.1	1518	1339.15	324	5.04571
Sb09g020910.1	829	650.149	6	0.192462
Sb09g020920.1	510	331.299	2	0.125897
Sb09g020923.1	126	17.7976	0	0
Sb09g020926.1	1257	1078.15	40	0.773726
Sb09g020930.1	2607	2428.15	128	1.09936
Sb09g020933.1	309	131.149	0	0
Sb09g020936.1	1632	1453.15	0	0
Sb09g020940.1	833	654.149	225	7.17319
Sb09g020950.1	243	68.0166	3	0.91984
Sb09g020960.1	969	790.149	0	0
Sb09g020970.1	969	790.149	0	0
Sb09g020980.1	981	802.149	0	0
Sb09g020990.1	1695	1516.15	0	0
Sb09g021000.1	1403	1224.15	0	0
Sb09g021010.1	2307	2128.15	3	0.0293985
Sb09g021013.1	556	377.194	107.442	5.94036
Sb09g021013.2	657	478.149	64.3328	2.80592
Sb09g021016.1	471	292.299	3	0.214042
Sb09g021020.1	1152	973.149	0	0
Sb09g021030.1	1294	1115.15	0	0
Sb09g021040.1	972	793.149	0	0
Sb09g021050.1	1201	1022.15	2	0.0408058
Sb09g021060.1	597	418.194	0	0
Sb09g021070.1	1450	1271.15	236	3.87188
Sb09g021080.1	1158	979.149	4	0.0851957
Sb09g021090.1	2178	1999.15	1196.64	12.4832
Sb09g021090.2	2192	2013.15	353.36	3.66056
Sb09g021100.1	1536	1357.15	4	0.0614665
Sb09g021110.1	1023	844.149	176	4.3481
Sb09g021120.1	1881	1702.15	0	0
Sb09g021130.1	597	418.194	0	0
Sb09g021135.1	825	646.149	0	0
Sb09g021140.1	2355	2176.15	168	1.61
Sb09g021150.1	1329	1150.15	5.02015	0.0910268
Sb09g021160.1	2630	2451.15	286	2.43334
Sb09g021170.1	351	172.413	0	0
Sb09g021180.1	402	223.325	0	0
Sb09g021185.1	285	107.889	0	0
Sb09g021190.1	2538	2359.15	0	0
Sb09g021200.1	2778	2599.15	0	0
Sb09g021205.1	918	739.149	0	0
Sb09g021210.1	2514	2335.15	0	0
Sb09g021220.1	663	484.149	16	0.689203
Sb09g021230.1	1146	967.149	180	3.88137
Sb09g021240.1	2044	1865.15	156	1.74428
Sb09g021250.1	1223	1044.15	25	0.499326
Sb09g021260.1	2741	2562.15	1	0.00813958
Sb09g021265.1	867	688.149	33	1.00009
Sb09g021270.1	1215	1036.15	89	1.79132
Sb09g021280.1	2224	2045.15	849	8.65743
Sb09g021290.1	1454	1275.15	1456	23.8126
Sb09g021300.1	1074	895.149	103	2.39965
Sb09g021310.1	1824	1645.15	29	0.36762
Sb09g021320.1	1638	1459.15	4	0.0571698
Sb09g021330.1	1988	1809.15	202	2.32854
Sb09g021335.1	354	175.379	0	0
Sb09g021340.1	642	463.149	0	0
Sb09g021350.1	919	740.149	260	7.32589
Sb09g021360.1	1758	1579.15	544	7.18426
Sb09g021370.1	1960	1781.15	1593.74	18.6605
Sb09g021370.2	1933	1754.15	47.2619	0.56189
Sb09g021380.1	492	313.299	103	6.85621
Sb09g021390.1	2123	1944.15	636	6.82235
Sb09g021400.1	658	479.149	2547	110.857
Sb09g021410.1	1679	1500.15	438	6.089
Sb09g021415.1	342	163.513	0	0
Sb09g021420.1	1450	1271.15	934.017	15.3237
Sb09g021420.2	1511	1332.15	11.9825	0.187587
Sb09g021425.1	639	460.149	0	0
Sb09g021430.1	672	493.149	0	0
Sb09g021440.1	954	775.149	0	0
Sb09g021450.1	768	589.149	0	0
Sb09g021460.1	675	496.149	865	36.3589
Sb09g021470.1	756	577.149	0	0
Sb09g021480.1	651	472.149	45	1.98765
Sb09g021490.1	2442	2263.15	25	0.230374
Sb09g021500.1	1113	934.149	0	0
Sb09g021510.1	1443	1264.15	36	0.593896
Sb09g021520.1	2329	2150.15	285.109	2.76534
Sb09g021530.1	1847	1668.15	97	1.21267
Sb09g021540.1	528	349.266	0	0
Sb09g021550.1	1230	1051.15	525	10.416
Sb09g021560.1	1803	1624.15	1304	16.7439
Sb09g021570.1	1309	1130.15	32	0.590501
Sb09g021580.1	804	625.149	437	14.5782
Sb09g021590.1	2153	1974.15	290	3.06354
Sb09g021600.1	626	447.194	104.456	4.87127
Sb09g021602.1	528	349.266	39.5253	2.36007
Sb09g021605.1	615	436.194	0	0
Sb09g021607.1	264	87.7371	0	0
Sb09g021610.1	1142	963.149	199	4.30889
Sb09g021620.1	1771	1592.15	390.02	5.10869
Sb09g021620.2	1960	1781.15	49.9802	0.585199
Sb09g021630.1	708	529.149	0	0
Sb09g021640.1	3810	3631.15	0	0
Sb09g021645.1	732	553.149	7	0.263914
Sb09g021650.1	640	461.149	14.0224	0.634141
Sb09g021660.1	1835	1656.15	2056	25.8899
Sb09g021670.1	1463	1284.15	69	1.12057
Sb09g021680.1	1539	1360.15	0	0
Sb09g021690.1	1295	1116.15	1	0.0186846
Sb09g021700.1	2079	1900.15	1	0.0109754
Sb09g021710.1	1145	966.149	439	9.47604
Sb09g021720.1	1413	1234.15	30	0.506944
Sb09g021730.1	2702	2523.15	9	0.0743885
Sb09g021740.1	690	511.149	0	0
Sb09g021750.1	843	664.149	0	0
Sb09g021760.1	839	660.149	0	0
Sb09g021770.1	558	379.194	5	0.274988
Sb09g021780.1	855	676.149	4	0.123374
Sb09g021790.1	2659	2480.15	829	6.9708
Sb09g021800.1	1456	1277.15	23	0.375571
Sb09g021810.1	936	757.149	201	5.53632
Sb09g021820.1	1873	1694.15	180	2.21578
Sb09g021830.1	1856	1677.15	254	3.15841
Sb09g021840.1	1480	1301.15	6	0.096168
Sb09g021850.1	1819	1640.15	241	3.06436
Sb09g021860.1	546	367.194	0	0
Sb09g021870.1	1464	1285.15	2079	33.7371
Sb09g021880.1	2637	2458.15	12	0.101807
Sb09g021890.1	2244	2065.15	50	0.504923
Sb09g021900.1	668	489.149	9542	406.822
Sb09g021910.1	2097	1918.15	122	1.32643
Sb09g021920.1	5426	5247.15	347	1.37915
Sb09g021930.1	417	238.325	0	0
Sb09g021935.1	264	87.7371	0	0
Sb09g021940.1	2370	2191.15	936	8.90861
Sb09g021950.1	1110	931.149	319	7.1446
Sb09g021960.1	510	331.299	355	22.3467
Sb09g021970.1	567	388.194	3	0.161168
Sb09g021980.1	1121	942.149	394.306	8.72811
Sb09g021990.1	1783	1604.15	69	0.897037
Sb09g021993.1	273	96.3548	0	0
Sb09g021996.1	996	817.149	0	0
Sb09g022000.1	1038	859.149	67	1.62634
Sb09g022010.1	1524	1345.15	100	1.55037
Sb09g022020.1	1575	1396.15	5	0.0746869
Sb09g022030.1	1946	1767.15	366	4.31931
Sb09g022040.1	2401	2222.15	2471	23.1903
Sb09g022050.1	1971	1792.15	539	6.27221
Sb09g022050.2	1690	1511.15	0	0
Sb09g022055.1	483	304.299	0	0
Sb09g022060.1	1661	1482.15	281	3.95385
Sb09g022070.1	2127	1948.15	5	0.0535247
Sb09g022080.1	1848	1669.15	0	0
Sb09g022090.1	1712	1533.15	71	0.965784
Sb09g022100.1	2097	1918.15	0	0
Sb09g022110.1	983	804.149	148	3.83823
Sb09g022120.1	1827	1648.15	53	0.670634
Sb09g022130.1	2861	2682.15	1108	8.61515
Sb09g022140.1	480	301.299	5	0.346081
Sb09g022145.1	306	128.201	0	0
Sb09g022150.1	588	409.194	0	0
Sb09g022160.1	522	343.266	0	0
Sb09g022170.1	519	340.266	0	0
Sb09g022173.1	669	490.149	0	0
Sb09g022176.1	435	256.325	2	0.162722
Sb09g022180.1	1580	1401.15	1	0.0148841
Sb09g022190.1	1009	830.149	398	9.99846
Sb09g022200.1	1092	913.149	48.1841	1.10044
Sb09g022200.2	1326	1147.15	64.8159	1.17833
Sb09g022210.1	1281	1102.15	69	1.30561
Sb09g022220.1	1110	931.149	0	0
Sb09g022230.1	951	772.149	1162	31.3842
Sb09g022240.1	189	38.5366	6	3.24701
Sb09g022245.1	198	40.2977	0	0
Sb09g022250.1	2014	1835.15	72	0.818215
Sb09g022260.1	1059	880.149	129	3.05661
Sb09g022270.1	2031	1852.15	215	2.42085
Sb09g022280.1	1157	978.149	1530	32.6207
Sb09g022290.1	2881	2702.15	8600.54	66.3778
Sb09g022290.2	2687	2508.15	15946.2	132.59
Sb09g022300.1	1231	1052.15	866.427	17.1736
Sb09g022300.2	1305	1126.15	54.5731	1.01062
Sb09g022310.1	1358	1179.15	572.242	10.1209
Sb09g022320.1	1162	983.149	133	2.82123
Sb09g022330.1	1332	1153.15	474	8.57234
Sb09g022340.1	771	592.149	4	0.140875
Sb09g022350.1	870	691.149	0	0
Sb09g022355.1	747	568.149	0	0
Sb09g022360.1	1268	1089.15	2037	39.0041
Sb09g022370.1	1158	979.149	140	2.98185
Sb09g022380.1	652	473.149	244	10.7547
Sb09g022390.1	273	96.3548	0	0
Sb09g022395.1	429	250.325	29	2.41602
Sb09g022400.1	563	384.194	2990	162.303
Sb09g022410.1	1689	1510.15	537.036	7.41634
Sb09g022410.2	1578	1399.15	1914.96	28.5432
Sb09g022410.3	1234	1055.15	0	0
Sb09g022420.1	1598	1419.15	2530	37.1791
Sb09g022430.1	1979	1800.15	852	9.87046
Sb09g022435.1	297	119.487	0	0
Sb09g022440.1	1305	1126.15	571.262	10.579
Sb09g022440.2	1236	1057.15	27.7384	0.547206
Sb09g022450.1	922	743.149	1232	34.5733
Sb09g022460.1	1635	1456.15	18	0.257794
Sb09g022470.1	156	29.6329	0	0
Sb09g022475.1	681	502.149	0	0
Sb09g022480.1	1608	1429.15	68	0.992288
Sb09g022490.1	2988	2809.15	2944	21.8559
Sb09g022500.1	1643	1464.15	59	0.840375
Sb09g022510.1	2260	2081.15	9.08248	0.0910138
Sb09g022520.1	1055	876.149	22	0.523662
Sb09g022530.1	2074	1895.15	4	0.0440172
Sb09g022533.1	726	547.149	0	0
Sb09g022536.1	639	460.149	0	0
Sb09g022540.1	528	349.266	0	0
Sb09g022550.1	1333	1154.15	716.194	12.9412
Sb09g022560.1	1432	1253.15	1	0.0166419
Sb09g022570.1	631	452.194	7360.86	339.477
Sb09g022570.2	620	441.194	51.1356	2.41713
Sb09g022580.1	2275	2096.15	18156.4	180.64
Sb09g022590.1	2052	1873.15	1236.93	13.7714
Sb09g022590.2	2289	2110.15	341.074	3.37087
Sb09g022600.1	1369	1190.15	18.6266	0.326392
Sb09g022600.2	953	774.149	2954.37	79.5879
Sb09g022610.1	444	265.299	4.01123	0.315317
Sb09g022620.1	1898	1719.15	913	11.0755
Sb09g022630.1	657	478.149	268	11.689
Sb09g022640.1	1173	994.149	127	2.66415
Sb09g022650.1	872	693.149	34.5044	1.03814
Sb09g022650.2	874	695.149	902.496	27.0753
Sb09g022650.3	857	678.149	0	0
Sb09g022660.1	630	451.194	13	0.600877
Sb09g022670.1	1191	1012.15	595	12.2597
Sb09g022680.1	726	547.149	56.0785	2.13745
Sb09g022690.1	871	692.149	3923	118.202
Sb09g022700.1	666	487.149	3022	129.372
Sb09g022710.1	923	744.149	6	0.16815
Sb09g022720.1	787	608.149	14	0.480092
Sb09g022730.1	1471	1292.15	1	0.0161396
Sb09g022740.1	3859	3680.15	1268	7.18555
Sb09g022750.1	1736	1557.15	85	1.1384
Sb09g022760.1	619	440.194	38	1.8003
Sb09g022765.1	3593	3414.15	1054	6.4382
Sb09g022770.1	954	775.149	109.661	2.95035
Sb09g022770.2	950	771.149	768.339	20.7788
Sb09g022780.1	1287	1108.15	1	0.0188195
Sb09g022790.1	2004	1825.15	0	0
Sb09g022800.1	4206	4027.15	1714	8.87604
Sb09g022810.1	916	737.149	681.671	19.2853
Sb09g022810.2	979	800.149	172.329	4.49152
Sb09g022820.1	4946	4767.15	1742	7.62071
Sb09g022830.1	1980	1801.15	11	0.127365
Sb09g022840.1	708	529.149	750	29.559
Sb09g022850.1	2671	2492.15	528	4.41841
Sb09g022860.1	249	73.437	0	0
Sb09g022870.1	213	46.0415	25	11.3239
Sb09g022880.1	2434	2255.15	126	1.1652
Sb09g022890.1	674	495.149	0	0
Sb09g022900.1	1050	871.149	0	0
Sb09g022910.1	2622	2443.15	22	0.187793
Sb09g022920.1	591	412.194	4.00993	0.202881
Sb09g022930.1	567	388.194	1482	79.6169
Sb09g022940.1	1391	1212.15	989	17.0156
Sb09g022950.1	2811	2632.15	573	4.53994
Sb09g022960.1	2284	2105.15	193	1.91197
Sb09g022970.1	1087	908.149	684	15.7074
Sb09g022980.1	1140	961.149	0	0
Sb09g022990.1	1344	1165.15	0	0
Sb09g023000.1	1356	1177.15	0	0
Sb09g023010.1	1166	987.149	0	0
Sb09g023020.1	1338	1159.15	479	8.61792
Sb09g023030.1	1607	1428.15	31	0.452683
Sb09g023040.1	749	570.149	666	24.3608
Sb09g023050.1	618	439.194	33	1.56698
Sb09g023060.1	2236	2057.15	9	0.0912395
Sb09g023070.1	2197	2018.15	523	5.40449
Sb09g023080.1	1952	1773.15	193	2.26996
Sb09g023090.1	1377	1198.15	0	0
Sb09g023100.1	1671	1492.15	155	2.16634
Sb09g023110.1	1137	958.149	78	1.69773
Sb09g023120.1	723	544.149	15	0.574883
Sb09g023130.1	2829	2650.15	10342	81.3843
Sb09g023140.1	2373	2194.15	340	3.23161
Sb09g023150.1	1203	1024.15	457.903	9.32431
Sb09g023160.1	1131	952.149	1	0.0219029
Sb09g023170.1	2559	2380.15	0	0
Sb09g023175.1	2802	2623.15	0	0
Sb09g023180.1	1147	968.149	4	0.0861636
Sb09g023190.1	717	538.149	0	0
Sb09g023200.1	2493	2314.15	0	0
Sb09g023210.1	2417	2238.15	737	6.86728
Sb09g023220.1	1144	965.149	802.132	17.3324
Sb09g023220.2	1036	857.149	74.8678	1.82157
Sb09g023230.1	1837	1658.15	199	2.50286
Sb09g023240.1	2331	2152.15	28	0.271326
Sb09g023250.1	1263	1084.15	1240	23.8527
Sb09g023250.2	1562	1383.15	210.004	3.16639
Sb09g023260.1	561	382.194	0	0
Sb09g023270.1	1782	1603.15	9	0.117078
Sb09g023280.1	2268	2089.15	508	5.07108
Sb09g023290.1	729	550.149	0	0
Sb09g023295.1	903	724.149	0	0
Sb09g023300.1	2294	2115.15	1358.42	13.3937
Sb09g023300.2	1721	1542.15	84.5799	1.14379
Sb09g023310.1	1808	1629.15	676	8.65351
Sb09g023320.1	1596	1417.15	795	11.6992
Sb09g023330.1	702	523.149	0	0
Sb09g023340.1	390	211.325	0	0
Sb09g023350.1	1896	1717.15	15	0.182175
Sb09g023360.1	2542	2363.15	1	0.00882501
Sb09g023365.1	1392	1213.15	18	0.309432
Sb09g023370.1	495	316.299	0	0
Sb09g023380.1	1995	1816.15	129	1.4813
Sb09g023390.1	1134	955.149	0	0
Sb09g023400.1	701	522.149	3313	132.322
Sb09g023405.1	456	277.299	0	0
Sb09g023410.1	3381	3202.15	8	0.052102
Sb09g023420.1	2289	2110.15	2	0.0197662
Sb09g023430.1	623	444.194	121	5.68092
Sb09g023440.1	1374	1195.15	125	2.18119
Sb09g023450.1	902	723.149	24	0.692133
Sb09g023460.1	513	334.266	0	0
Sb09g023470.1	1734	1555.15	746	10.004
Sb09g023480.1	3097	2918.15	7	0.0500261
Sb09g023490.1	1542	1363.15	0	0
Sb09g023500.1	708	529.149	0	0
Sb09g023510.1	1284	1105.15	3	0.0566118
Sb09g023515.1	462	283.299	5	0.36807
Sb09g023520.1	2205	2026.15	15	0.154392
Sb09g023525.1	258	81.9083	10	2.54612
Sb09g023530.1	2095	1916.15	5032	54.7668
Sb09g023540.1	393	214.325	38	3.69758
Sb09g023550.1	543	364.231	1	0.0572571
Sb09g023560.1	1053	874.149	1846	44.0405
Sb09g023565.1	231	57.7237	0	0
Sb09g023570.1	1902	1723.15	0	0
Sb09g023580.1	2228	2049.15	75.6099	0.769504
Sb09g023580.2	2190	2011.15	46.3901	0.481047
Sb09g023585.1	312	134.123	0	0
Sb09g023590.1	1999	1820.15	799.771	9.16357
Sb09g023600.1	1002	823.149	0	0
Sb09g023600.2	1332	1153.15	0	0
Sb09g023610.1	968	789.149	985	26.0306
Sb09g023620.1	3473	3294.15	261	1.65236
Sb09g023630.1	843	664.149	111	3.48549
Sb09g023640.1	1289	1110.15	351	6.59374
Sb09g023650.1	644	465.149	974	43.669
Sb09g023660.1	1680	1501.15	0	0
Sb09g023670.1	1833	1654.15	26	0.327797
Sb09g023680.1	1581	1402.15	2	0.0297469
Sb09g023690.1	651	472.149	3	0.13251
Sb09g023700.1	1733	1554.15	0	0
Sb09g023710.1	1954	1775.15	325	3.81817
Sb09g023720.1	675	496.149	73	3.06844
Sb09g023725.1	639	460.149	0	0
Sb09g023730.1	2661	2482.15	3	0.0252057
Sb09g023740.1	792	613.149	0	0
Sb09g023750.1	1482	1303.15	1	0.0160034
Sb09g023760.1	2491	2312.15	52	0.469023
Sb09g023770.1	2010	1831.15	0	0
Sb09g023780.1	664	485.149	6	0.257918
Sb09g023790.1	2210	2031.15	7	0.0718724
Sb09g023793.1	2181	2002.15	915	9.53083
Sb09g023796.1	1362	1183.15	3	0.0528796
Sb09g023800.1	948	769.149	2387.49	64.7349
Sb09g023810.1	604	425.194	224	10.9867
Sb09g023820.1	705	526.149	12	0.475641
Sb09g023830.1	1182	1003.15	170	3.53419
Sb09g023840.1	1234	1055.15	177	3.49837
Sb09g023850.1	1344	1165.15	536	9.59378
Sb09g023855.1	2088	1909.15	163	1.78055
Sb09g023860.1	1597	1418.15	96	1.41174
Sb09g023870.1	1182	1003.15	148	3.07682
Sb09g023880.1	1150	971.149	9083	195.052
Sb09g023890.1	1206	1027.15	0	0
Sb09g023900.1	906	727.149	0	0
Sb09g023910.1	1251	1072.15	33.6094	0.65375
Sb09g023920.1	975	796.149	173	4.53167
Sb09g023930.1	653	474.149	14	0.615772
Sb09g023940.1	582	403.194	0	0
Sb09g023950.1	624	445.194	1951	91.3932
Sb09g023960.1	1656	1477.15	862	12.17
Sb09g023970.1	1293	1114.15	71	1.32899
Sb09g023980.1	1878	1699.15	4	0.0490947
Sb09g023990.1	1090	911.149	17	0.389104
Sb09g024000.1	630	451.194	406	18.7659
Sb09g024010.1	2578	2399.15	1945	16.9071
Sb09g024015.1	255	79.0634	0	0
Sb09g024020.1	546	367.194	313	17.7768
Sb09g024030.1	483	304.299	3	0.205602
Sb09g024040.1	1181	1002.15	2327.29	48.4311
Sb09g024050.1	1092	913.149	0	0
Sb09g024060.1	1098	919.149	62	1.40673
Sb09g024070.1	1046	867.149	0	0
Sb09g024080.1	582	403.194	0	0
Sb09g024090.1	1253	1074.15	381	7.39719
Sb09g024095.1	123	16.4426	0	0
Sb09g024100.1	1584	1405.15	0	0
Sb09g024110.1	963	784.149	0	0
Sb09g024120.1	1669	1490.15	1226	17.158
Sb09g024125.1	3321	3142.15	41	0.272122
Sb09g024130.1	852	673.149	3	0.0929429
Sb09g024140.1	2058	1879.15	0	0
Sb09g024150.1	1392	1213.15	0	0
Sb09g024160.1	579	400.194	0	0
Sb09g024170.1	600	421.194	146	7.22897
Sb09g024180.1	1383	1204.15	1	0.0173191
Sb09g024190.1	1383	1204.15	0	0
Sb09g024200.1	1140	961.149	86	1.86601
Sb09g024210.1	1840	1661.15	182	2.28491
Sb09g024220.1	1376	1197.15	581	10.1212
Sb09g024230.1	758	579.149	2467	88.8352
Sb09g024240.1	480	301.299	3	0.207649
Sb09g024250.1	2332	2153.15	514.795	4.98616
Sb09g024250.2	1805	1626.15	343.205	4.40149
Sb09g024255.1	453	274.299	38	2.88912
Sb09g024260.1	567	388.194	29	1.55795
Sb09g024270.1	5215	5036.15	4693	19.4338
Sb09g024280.1	1541	1362.15	1676	25.6599
Sb09g024290.1	971	792.149	176	4.63353
Sb09g024300.1	3129	2950.15	457	3.23056
Sb09g024310.1	1614	1435.15	108	1.5694
Sb09g024320.1	1507	1328.15	34	0.533873
Sb09g024330.1	525	346.266	428	25.7775
Sb09g024335.1	384	205.325	0	0
Sb09g024340.1	1781	1602.15	18832	245.132
Sb09g024350.1	1445	1266.15	8	0.131768
Sb09g024360.1	1577	1398.15	0	0
Sb09g024370.1	1627	1448.15	2	0.028802
Sb09g024380.1	579	400.194	0	0
Sb09g024390.1	3735	3556.15	10	0.0586444
Sb09g024395.1	627	448.194	4	0.186123
Sb09g024400.1	1190	1011.15	623	12.8493
Sb09g024410.1	327	148.84	14	1.96162
Sb09g024420.1	1836	1657.15	93	1.17038
Sb09g024425.1	630	451.194	0	0
Sb09g024430.1	1350	1171.15	237	4.22029
Sb09g024440.1	1633	1454.15	298	4.27379
Sb09g024450.1	2748	2569.15	463	3.75836
Sb09g024460.1	345	166.464	0	0
Sb09g024465.1	219	49.3191	0	0
Sb09g024470.1	342	163.513	132	16.8355
Sb09g024480.1	387	208.325	0	0
Sb09g024490.1	414	235.325	8	0.708971
Sb09g024500.1	348	169.413	31	3.8161
Sb09g024510.1	648	469.149	0	0
Sb09g024520.1	2064	1885.15	285	3.15286
Sb09g024530.1	760	581.149	6312	226.509
Sb09g024540.1	1191	1012.15	2	0.041209
Sb09g024550.1	2007	1828.15	31	0.353636
Sb09g024555.1	243	68.0166	16	4.90581
Sb09g024560.1	1512	1333.15	139	2.17441
Sb09g024570.1	840	661.149	30	0.946299
Sb09g024580.1	981	802.149	1	0.0259987
Sb09g024590.1	1044	865.149	35	0.843691
Sb09g024600.1	1278	1099.15	293	5.55926
Sb09g024610.1	537	358.231	0	0
Sb09g024615.1	165	33.2838	0	0
Sb09g024620.1	1116	937.149	3	0.0667604
Sb09g024630.1	1479	1300.15	1	0.0160403
Sb09g024640.1	1745	1566.15	4	0.0532639
Sb09g024650.1	1322	1143.15	62	1.13108
Sb09g024660.1	1670	1491.15	3	0.0419572
Sb09g024670.1	324	145.899	120	17.1528
Sb09g024680.1	600	421.194	308	15.2502
Sb09g024690.1	1275	1096.15	8	0.152204
Sb09g024700.1	774	595.149	19	0.665785
Sb09g024710.1	2366	2187.15	0	0
Sb09g024720.1	1035	856.149	0	0
Sb09g024730.1	1555	1376.15	0	0
Sb09g024730.2	1043	864.149	123	2.9684
Sb09g024740.1	1516	1337.15	14	0.218351
Sb09g024745.1	1415	1236.15	265	4.47076
Sb09g024750.1	1134	955.149	0	0
Sb09g024760.1	1174	995.149	36	0.754433
Sb09g024770.1	2224	2045.15	160	1.63155
Sb09g024780.1	1541	1362.15	45	0.68896
Sb09g024790.1	1175	996.149	675	14.1314
Sb09g024800.1	2736	2557.15	217	1.76974
Sb09g024810.1	849	670.149	183	5.6949
Sb09g024820.1	1521	1342.15	27	0.419536
Sb09g024830.1	918	739.149	0	0
Sb09g024840.1	2384	2205.15	2445	23.1232
Sb09g024850.1	189	38.5366	14	7.57636
Sb09g024860.1	465	286.299	0	0
Sb09g024865.1	147	26.1265	0	0
Sb09g024870.1	1293	1114.15	3369	63.0615
Sb09g024880.1	945	766.149	0	0
Sb09g024890.1	4887	4708.15	715	3.1671
Sb09g024900.1	276	99.2558	6	1.26067
Sb09g024910.1	1298	1119.15	510	9.50361
Sb09g024920.1	498	319.299	6	0.391886
Sb09g024930.1	1785	1606.15	2405	31.2274
Sb09g024940.1	1715	1536.15	6835	92.7922
Sb09g024950.1	2081	1902.15	222	2.43397
Sb09g024960.1	767	588.149	6908	244.947
Sb09g024965.1	699	520.149	5	0.20047
Sb09g024970.1	294	116.57	32	5.7249
Sb09g024980.1	2180	2001.15	1219	12.7037
Sb09g024990.1	1858	1679.15	191	2.37219
Sb09g025000.1	781	602.149	310	10.7365
Sb09g025010.1	888	709.149	1894.1	55.7022
Sb09g025020.1	1307	1128.15	1495	27.6364
Sb09g025030.1	2271	2092.15	111	1.10646
Sb09g025040.1	1257	1078.15	343	6.6347
Sb09g025050.1	1449	1270.15	866	14.219
Sb09g025070.1	1121	942.149	0	0
Sb09g025070.2	1138	959.149	69	1.50027
Sb09g025060.1	318	139.999	1	0.148964
Sb09g025075.1	246	70.7172	0	0
Sb09g025080.1	1051	872.149	1553	37.1353
Sb09g025090.1	801	622.149	585	19.6096
Sb09g025100.1	1086	907.149	41	0.942565
Sb09g025110.1	2890	2711.15	2020	15.5383
Sb09g025110.2	3035	2856.15	0	0
Sb09g025120.1	1716	1537.15	222	3.01192
Sb09g025130.1	1467	1288.15	395	6.39495
Sb09g025140.1	1587	1408.15	2	0.0296202
Sb09g025150.1	3107	2928.15	0	0
Sb09g025160.1	819	640.149	41	1.3357
Sb09g025170.1	429	250.325	23	1.91615
Sb09g025180.1	792	613.149	23	0.782291
Sb09g025185.1	216	47.5415	28	12.2826
Sb09g025190.1	2409	2230.15	226	2.1134
Sb09g025200.1	2526	2347.15	2601	23.1103
Sb09g025210.1	1851	1672.15	712	8.87996
Sb09g025220.1	1320	1141.15	7	0.127927
Sb09g025230.1	1101	922.149	185.999	4.20646
Sb09g025230.2	1374	1195.15	370.331	6.46212
Sb09g025230.3	1121	942.149	1574.92	34.8614
Sb09g025230.4	1310	1131.15	154.748	2.85307
Sb09g025235.1	549	370.194	28	1.57737
Sb09g025240.1	978	799.149	31.113	0.811934
Sb09g025250.1	2054	1875.15	251	2.79154
Sb09g025255.1	228	55.379	3	1.12975
Sb09g025260.1	1844	1665.15	139	1.74088
Sb09g025270.1	1065	886.149	159	3.74194
Sb09g025280.1	525	346.266	0	0
Sb09g025290.1	1706	1527.15	1930	26.3562
Sb09g025300.1	393	214.325	9	0.875742
Sb09g025310.1	1307	1128.15	11	0.203345
Sb09g025320.1	712	533.149	84	3.28577
Sb09g025330.1	1258	1079.15	109	2.10645
Sb09g025340.1	1567	1388.15	450	6.76056
Sb09g025350.1	822	643.149	3	0.0972783
Sb09g025360.1	1472	1293.15	232.654	3.75205
Sb09g025360.2	1430	1251.15	127.346	2.12267
Sb09g025370.1	1074	895.149	171	3.98389
Sb09g025380.1	727	548.149	78	2.96758
Sb09g025390.1	2223	2044.15	0	0
Sb09g025400.1	1329	1150.15	34	0.616497
Sb09g025410.1	183	37.6679	60	33.2189
Sb09g025420.1	2039	1860.15	266	2.98222
