target_id	length	eff_length	est_counts	tpm
Sb09g023580.1	2228	2056.23	119.333	1.24892
Sb09g023580.2	2190	2018.23	31.6674	0.337668
Sb09g023585.1	312	140.989	0	0
Sb09g023590.1	1999	1827.23	1909.57	22.49
Sb09g023600.1	1002	830.23	0	0
Sb09g023600.2	1332	1160.23	0	0
Sb09g023610.1	968	796.23	1265	34.1901
Sb09g023620.1	3473	3301.23	619	4.03518
Sb09g023630.1	843	671.23	186	5.96334
Sb09g023640.1	1289	1117.23	849	16.3536
Sb09g023650.1	644	472.23	1118	50.9491
Sb09g023660.1	1680	1508.23	1	0.0142686
Sb09g023670.1	1833	1661.23	183	2.37066
Sb09g023680.1	1581	1409.23	14	0.213793
Sb09g023690.1	651	479.23	2	0.0898119
Sb09g023700.1	1733	1561.23	12	0.16541
Sb09g023710.1	1954	1782.23	513	6.19444
Sb09g023720.1	675	503.23	30	1.28293
Sb09g023725.1	639	467.23	0	0
Sb09g023730.1	2661	2489.23	1	0.00864536
Sb09g023740.1	792	620.23	0	0
Sb09g023750.1	1482	1310.23	1	0.0164248
Sb09g023760.1	2491	2319.23	60	0.556744
Sb09g023770.1	2010	1838.23	0	0
Sb09g023780.1	664	492.23	15	0.6558
Sb09g023790.1	2210	2038.23	49	0.517358
Sb09g023793.1	2181	2009.23	1012	10.8392
Sb09g023796.1	1362	1190.23	49	0.885958
Sb09g023800.1	948	776.23	4755.71	131.848
Sb09g023810.1	604	432.23	407	20.2641
Sb09g023820.1	705	533.23	10	0.403584
Sb09g023830.1	1182	1010.23	610	12.9944
Sb09g023840.1	1234	1062.23	398	8.0633
Sb09g023850.1	1344	1172.23	730	13.4016
Sb09g023855.1	2088	1916.23	344	3.8633
Sb09g023860.1	1597	1425.23	143	2.15923
Sb09g023870.1	1182	1010.23	61	1.29944
Sb09g023880.1	1150	978.23	17024.4	374.524
Sb09g023890.1	1206	1034.23	1	0.020808
Sb09g023900.1	906	734.23	0	0
Sb09g023910.1	1251	1079.23	80.3448	1.60211
Sb09g023920.1	975	803.23	83	2.22375
Sb09g023930.1	653	481.23	42	1.87821
Sb09g023940.1	582	410.23	0	0
Sb09g023950.1	624	452.23	2462	117.159
Sb09g023960.1	1656	1484.23	1854	26.8817
Sb09g023970.1	1293	1121.23	415	7.96529
Sb09g023980.1	1878	1706.23	28	0.353158
Sb09g023990.1	1090	918.23	29	0.679665
Sb09g024000.1	630	458.23	334	15.686
Sb09g024010.1	2578	2406.23	1630	14.578
Sb09g024015.1	255	86.0135	2	0.500393
Sb09g024020.1	546	374.23	455	26.165
Sb09g024030.1	483	311.23	11	0.760605
Sb09g024040.1	1181	1009.23	2783	59.3432
Sb09g024050.1	1092	920.23	0	0
Sb09g024060.1	1098	926.23	203	4.71656
Sb09g024070.1	1046	874.23	0	0
Sb09g024080.1	582	410.23	0	0
Sb09g024090.1	1253	1081.23	459	9.13572
Sb09g024095.1	123	17.3018	0	0
Sb09g024100.1	1584	1412.23	0	0
Sb09g024110.1	963	791.23	0	0
Sb09g024120.1	1669	1497.23	976	14.0284
Sb09g024125.1	3321	3149.23	59	0.403177
Sb09g024130.1	852	680.23	10	0.316368
Sb09g024140.1	2058	1886.23	15	0.171137
Sb09g024150.1	1392	1220.23	8	0.14109
Sb09g024160.1	579	407.23	0	0
Sb09g024170.1	600	428.23	87	4.3721
Sb09g024180.1	1383	1211.23	0	0
Sb09g024190.1	1383	1211.23	0	0
Sb09g024200.1	1140	968.23	20	0.444528
Sb09g024210.1	1840	1668.23	70	0.903005
Sb09g024220.1	1376	1204.23	959	17.1379
Sb09g024230.1	758	586.23	1843	67.6559
Sb09g024240.1	480	308.23	1	0.0698189
Sb09g024250.1	2332	2160.23	401.713	4.00188
Sb09g024250.2	1805	1633.23	237.287	3.12662
Sb09g024255.1	453	281.26	0	0
Sb09g024260.1	567	395.23	9	0.49005
Sb09g024270.1	5215	5043.23	3299	14.0774
Sb09g024280.1	1541	1369.23	1095	17.2102
Sb09g024290.1	971	799.23	132	3.55427
Sb09g024300.1	3129	2957.23	519	3.77686
Sb09g024310.1	1614	1442.23	111	1.65629
Sb09g024320.1	1507	1335.23	85	1.36997
Sb09g024330.1	525	353.23	221	13.4643
Sb09g024335.1	384	212.26	7	0.709705
Sb09g024340.1	1781	1609.23	9141	122.243
Sb09g024350.1	1445	1273.23	3	0.0507064
Sb09g024360.1	1577	1405.23	0	0
Sb09g024370.1	1627	1455.23	39	0.576741
Sb09g024380.1	579	407.23	0	0
Sb09g024390.1	3735	3563.23	33	0.199305
Sb09g024395.1	627	455.23	29	1.37093
Sb09g024400.1	1190	1018.23	230	4.86105
Sb09g024410.1	327	155.755	16	2.21068
Sb09g024420.1	1836	1664.23	137	1.77156
Sb09g024425.1	630	458.23	0	0
Sb09g024430.1	1350	1178.23	443	8.09136
Sb09g024440.1	1633	1461.23	332	4.88954
Sb09g024450.1	2748	2576.23	528	4.4106
Sb09g024460.1	345	173.464	0	0
Sb09g024465.1	219	57.4391	0	0
Sb09g024470.1	342	170.498	34	4.29149
Sb09g024480.1	387	215.26	0	0
Sb09g024490.1	414	242.26	7	0.621819
Sb09g024500.1	348	176.411	18	2.19581
Sb09g024510.1	648	476.23	0	0
Sb09g024520.1	2064	1892.23	388	4.41272
Sb09g024530.1	760	588.23	2357	86.2304
Sb09g024540.1	1191	1019.23	0	0
Sb09g024550.1	2007	1835.23	26	0.304881
Sb09g024555.1	243	75.1916	3	0.858618
Sb09g024560.1	1512	1340.23	215	3.45229
Sb09g024570.1	840	668.23	9	0.289844
Sb09g024580.1	981	809.23	0	0
Sb09g024590.1	1044	872.23	11	0.2714
Sb09g024600.1	1278	1106.23	321	6.24464
Sb09g024610.1	537	365.23	0	0
Sb09g024615.1	165	35.7811	0	0
Sb09g024620.1	1116	944.23	0	0
Sb09g024630.1	1479	1307.23	0	0
Sb09g024640.1	1745	1573.23	1.48169	0.0202682
Sb09g024650.1	1322	1150.23	251	4.6961
Sb09g024660.1	1670	1498.23	1.51831	0.0218087
Sb09g024670.1	324	152.802	145	20.4215
Sb09g024680.1	600	428.23	377	18.9458
Sb09g024690.1	1275	1103.23	1	0.0195066
Sb09g024700.1	774	602.23	9	0.321609
Sb09g024710.1	2366	2194.23	0	0
Sb09g024720.1	1035	863.23	10	0.2493
Sb09g024730.1	1555	1383.23	0	0
Sb09g024730.2	1043	871.23	47	1.16095
Sb09g024740.1	1516	1344.23	21	0.336197
Sb09g024745.1	1415	1243.23	192	3.32352
Sb09g024750.1	1134	962.23	0	0
Sb09g024760.1	1174	1002.23	126	2.70552
Sb09g024770.1	2224	2052.23	284	2.97811
Sb09g024780.1	1541	1369.23	126	1.98035
Sb09g024790.1	1175	1003.23	1992	42.7304
Sb09g024800.1	2736	2564.23	398	3.34021
Sb09g024810.1	849	677.23	122	3.87679
Sb09g024820.1	1521	1349.23	26	0.414701
Sb09g024830.1	918	746.23	10	0.288387
Sb09g024840.1	2384	2212.23	3145	30.5942
Sb09g024850.1	189	45.0162	15	7.17084
Sb09g024860.1	465	293.26	0	0
Sb09g024865.1	147	27.7074	0	0
Sb09g024870.1	1293	1121.23	1039	19.942
Sb09g024880.1	945	773.23	0	0
Sb09g024890.1	4887	4715.23	1221	5.57264
Sb09g024900.1	276	106.124	4	0.811134
Sb09g024910.1	1298	1126.23	1125	21.4968
Sb09g024920.1	498	326.23	0	0
Sb09g024930.1	1785	1613.23	6192	82.6005
Sb09g024940.1	1715	1543.23	6727	93.8078
Sb09g024950.1	2081	1909.23	185	2.08527
Sb09g024960.1	767	595.23	9827	355.291
Sb09g024965.1	699	527.23	17	0.6939
Sb09g024970.1	294	123.489	59	10.2819
Sb09g024980.1	2180	2008.23	1209	12.9557
Sb09g024990.1	1858	1686.23	192	2.45037
Sb09g025000.1	781	609.23	519	18.333
Sb09g025010.1	888	716.23	2755	82.7784
Sb09g025020.1	1307	1135.23	1994	37.7998
Sb09g025030.1	2271	2099.23	582	5.96638
Sb09g025040.1	1257	1085.23	297	5.88956
Sb09g025050.1	1449	1277.23	610	10.278
Sb09g025070.1	1121	949.23	107.028	2.42647
Sb09g025070.2	1138	966.23	21.9718	0.489366
Sb09g025060.1	318	146.846	0	0
Sb09g025075.1	246	77.7833	0	0
Sb09g025080.1	1051	879.23	1466	35.8822
Sb09g025090.1	801	629.23	2102	71.8905
Sb09g025100.1	1086	914.23	153	3.60151
Sb09g025110.1	2890	2718.23	1486	11.7647
Sb09g025110.2	3035	2863.23	0	0
Sb09g025120.1	1716	1544.23	66	0.919772
Sb09g025130.1	1467	1295.23	510	8.47367
Sb09g025140.1	1587	1415.23	25	0.380155
Sb09g025150.1	3107	2935.23	0	0
Sb09g025160.1	819	647.23	111	3.69073
Sb09g025170.1	429	257.26	5	0.418259
Sb09g025180.1	792	620.23	17	0.589854
Sb09g025185.1	216	55.7757	28	10.8034
Sb09g025190.1	2409	2237.23	606	5.82922
Sb09g025200.1	2526	2354.23	3488	31.8842
Sb09g025210.1	1851	1679.23	1690	21.6583
Sb09g025220.1	1320	1148.23	0	0
Sb09g025230.1	1101	929.23	8.41946e-07	1.94989e-08
Sb09g025230.2	1374	1202.23	161.556	2.8919
Sb09g025230.3	1121	949.23	1198.6	27.1739
Sb09g025230.4	1310	1138.23	21.842	0.412962
Sb09g025235.1	549	377.23	50	2.85241
Sb09g025240.1	978	806.23	60	1.60155
Sb09g025250.1	2054	1882.23	387	4.42473
Sb09g025255.1	228	62.9875	1	0.341659
Sb09g025260.1	1844	1672.23	113	1.45422
Sb09g025270.1	1065	893.23	121	2.91521
Sb09g025280.1	525	353.23	0	0
Sb09g025290.1	1706	1534.23	1103	15.4715
Sb09g025300.1	393	221.26	10	0.972624
Sb09g025310.1	1307	1135.23	49	0.928882
Sb09g025320.1	712	540.23	73	2.90799
Sb09g025330.1	1258	1086.23	97	1.92176
Sb09g025340.1	1567	1395.23	592	9.13112
Sb09g025350.1	822	650.23	98	3.24345
Sb09g025360.1	1472	1300.23	102.473	1.69605
Sb09g025360.2	1430	1258.23	185.527	3.17318
Sb09g025370.1	1074	902.23	217	5.17596
Sb09g025380.1	727	555.23	210	8.13944
Sb09g025390.1	2223	2051.23	0	0
Sb09g025400.1	1329	1157.23	47	0.87403
Sb09g025410.1	183	43.0533	39	19.4942
Sb09g025420.1	2039	1867.23	196	2.25895
Sb09g025430.1	1565	1393.23	1116	17.2381
Sb09g025440.1	1761	1589.23	2	0.0270827
Sb09g025450.1	651	479.23	2	0.0898119
Sb09g025460.1	1533	1361.23	0	0
Sb09g025470.1	1005	833.23	15	0.387413
Sb09g025480.1	1566	1394.23	0	0
Sb09g025490.1	1807	1635.23	6134	80.7259
Sb09g025500.1	2002	1830.23	32	0.376264
Sb09g025510.1	1310	1138.23	25	0.47267
Sb09g025520.1	1273	1101.23	0	0
Sb09g025530.1	1288	1116.23	590	11.3749
Sb09g025535.1	129	19.9773	0	0
Sb09g025540.1	1536	1364.23	2219.7	35.015
Sb09g025543.1	330	158.629	0	0
Sb09g025546.1	357	185.358	0	0
Sb09g025550.1	711	539.23	0	0
Sb09g025560.1	762	590.23	1.3019	0.0474685
Sb09g025570.1	1271	1099.23	78	1.52705
Sb09g025580.1	1879	1707.23	589	7.42457
Sb09g025590.1	930	758.23	39	1.10691
Sb09g025601.1	423	251.26	27	2.31253
Sb09g025610.1	1419	1247.23	3	0.0517634
Sb09g025620.1	1169	997.23	4658	100.52
Sb09g025630.1	507	335.23	27	1.73328
Sb09g025640.1	985	813.23	21	0.555717
Sb09g025650.1	1008	836.23	0	0
Sb09g025660.1	2721	2549.23	1408	11.8862
Sb09g025670.1	1167	995.23	1	0.0216234
Sb09g025680.1	1035	863.23	25	0.623249
Sb09g025690.1	1303	1131.23	1927	36.6589
Sb09g025700.1	1188	1016.23	0	0
Sb09g025710.1	1294	1122.23	214	4.10374
Sb09g025720.1	1035	863.23	423	10.5454
Sb09g025730.1	871	699.23	173.281	5.3331
Sb09g025730.2	790	618.23	19.7188	0.686402
Sb09g025740.1	301	130.194	782	129.26
Sb09g025750.1	1075	903.23	196	4.66988
Sb09g025760.1	357	185.358	0	0
Sb09g025770.1	3147	2975.23	0	0
Sb09g025780.1	1315	1143.23	2	0.0376482
Sb09g025783.1	357	185.358	0	0
Sb09g025786.1	204	50.1818	6.41039	2.74907
Sb09g025790.1	3625	3453.23	463	2.88538
Sb09g025800.1	468	296.26	0	0
Sb09g025803.1	1440	1268.23	0	0
Sb09g025810.1	1598	1426.23	514	7.75571
Sb09g025820.1	1035	863.23	119	2.96667
Sb09g025830.1	1827	1655.23	725	9.42601
Sb09g025840.1	1395	1223.23	9	0.158337
Sb09g025850.1	1908	1736.23	97	1.2023
Sb09g025860.1	633	461.23	0	0
Sb09g025870.1	1143	971.23	1	0.0221578
Sb09g025880.1	3161	2989.23	241	1.73503
Sb09g025890.1	1011	839.23	0	0
Sb09g025900.1	3144	2972.23	3519	25.4792
Sb09g025910.1	912	740.23	558	16.2224
Sb09g025920.1	2766	2594.23	2111	17.5117
Sb09g025930.1	1069	897.23	95	2.2786
Sb09g025940.1	606	434.23	346	17.1476
Sb09g025950.1	1239	1067.23	136	2.74239
Sb09g025960.1	492	320.23	0	0
Sb09g025970.1	489	317.23	194	13.1606
Sb09g025980.1	933	761.23	0	0
Sb09g025990.1	882	710.23	414	12.5444
Sb09g026000.1	1494	1322.23	0	0
Sb09g026010.1	1020	848.23	0	0
Sb09g026020.1	1428	1256.23	24	0.41114
Sb09g026030.1	465	293.26	67	4.91666
Sb09g026040.1	1961	1789.23	607	7.3008
Sb09g026050.1	198	47.7938	465	209.377
Sb09g026060.1	1373	1201.23	0	0
Sb09g026065.1	456	284.26	0	0
Sb09g026070.1	1257	1085.23	0	0
Sb09g026080.1	2404	2232.23	1038	10.0071
Sb09g026090.1	3156	2984.23	93	0.670654
Sb09g026100.1	1086	914.23	348	8.19166
Sb09g026110.1	1060	888.23	0	0
Sb09g026120.1	830	658.23	0	0
Sb09g026130.1	1006	834.23	599	15.4522
Sb09g026140.1	1714	1542.23	334	4.66064
Sb09g026141.1	2868	2696.23	0	0
Sb09g026144.1	2210	2038.23	943.705	9.96394
Sb09g026146.1	255	86.0135	142	35.5279
Sb09g026148.1	1359	1187.23	925	16.767
Sb09g026150.1	2257	2085.23	1206	12.4463
Sb09g026160.1	2511	2339.23	0	0
Sb09g026170.1	2265	2093.23	0	0
Sb09g026180.1	3187	3015.23	1	0.0071372
Sb09g026190.1	609	437.23	6	0.295318
Sb09g026200.1	888	716.23	555	16.6759
Sb09g026210.1	1240	1068.23	705.721	14.2173
Sb09g026220.1	621	449.23	12	0.574858
Sb09g026230.1	783	611.23	0	0
Sb09g026240.1	1463	1291.23	245	4.08329
Sb09g026250.1	1521	1349.23	692	11.0374
Sb09g026260.1	1671	1499.23	3	0.0430627
Sb09g026270.1	1431	1259.23	24	0.410161
Sb09g026280.1	1695	1523.23	223	3.15056
Sb09g026290.1	1062	890.23	147	3.55356
Sb09g026295.1	1152	980.23	0	0
Sb09g026300.1	1074	902.23	0	0
Sb09g026310.1	1593	1421.23	63	0.953947
Sb09g026320.1	2874	2702.23	208	1.65649
Sb09g026330.1	787	615.23	456.881	15.9814
Sb09g026340.1	757	585.23	1861.05	68.4353
Sb09g026350.1	726	554.23	7	0.271804
Sb09g026360.1	1140	968.23	1343	29.8501
Sb09g026370.1	1116	944.23	2690	61.3088
Sb09g026380.1	1113	941.23	766	17.5138
Sb09g026390.1	318	146.846	2320	339.996
Sb09g026400.1	483	311.23	24	1.6595
Sb09g026410.1	1396	1224.23	8127	142.862
Sb09g026420.1	1029	857.23	0	0
Sb09g026425.1	405	233.26	9	0.830329
Sb09g026430.1	1871	1699.23	9200.37	116.52
Sb09g026430.2	1779	1607.23	145.63	1.94994
Sb09g026440.1	1431	1259.23	128	2.18753
Sb09g026450.1	1963	1791.23	1397	16.7839
Sb09g026460.1	656	484.23	18	0.799961
Sb09g026470.1	1425	1253.23	0	0
Sb09g026480.1	453	281.26	2	0.153028
Sb09g026490.1	492	320.23	92	6.18264
Sb09g026500.1	600	428.23	0	0
Sb09g026510.1	970	798.23	5	0.1348
Sb09g026520.1	1820	1648.23	337	4.40008
Sb09g026530.1	1746	1574.23	5	0.0683518
Sb09g026540.1	261	91.5709	63	14.8058
Sb09g026550.1	1611	1439.23	3884	58.0761
Sb09g026560.1	1382	1210.23	434	7.71738
Sb09g026570.1	2730	2558.23	413	3.47423
Sb09g026580.1	764	592.23	0	0
Sb09g026590.1	1182	1010.23	53	1.12903
Sb09g026600.1	1290	1118.23	0	0
Sb09g026610.1	375	203.281	802	84.9034
Sb09g026620.1	1641	1469.23	151	2.21175
Sb09g026630.1	2443	2271.23	301	2.85203
Sb09g026640.1	816	644.23	877	29.2959
Sb09g026650.1	543	371.23	20	1.1594
Sb09g026655.1	435	263.26	0	0
Sb09g026660.1	2533	2361.23	593	5.40461
Sb09g026670.1	1483	1311.23	52	0.853439
Sb09g026680.1	3290	3118.23	179	1.23536
Sb09g026690.1	1461	1289.23	1	0.0166924
Sb09g026700.1	1125	953.23	133	3.00263
Sb09g026705.1	2313	2141.23	24	0.24121
Sb09g026710.1	699	527.23	374	15.2658
Sb09g026713.1	882	710.23	0	0
Sb09g026716.1	2007	1835.23	609	7.14126
Sb09g026720.1	1032	860.23	89	2.2265
Sb09g026730.1	1494	1322.23	4959	80.7115
Sb09g026740.1	1425	1253.23	0	0
Sb09g026750.1	514	342.23	515	32.3845
Sb09g026760.1	1783	1611.23	470	6.27752
Sb09g026770.1	2233	2061.23	9.68548	0.101121
Sb09g026770.2	2318	2146.23	123.961	1.24296
Sb09g026770.3	2391	2219.23	709.353	6.87873
Sb09g026780.1	1296	1124.23	1170	22.3964
Sb09g026790.1	1271	1099.23	1451	28.4071
Sb09g026800.1	1332	1160.23	14	0.259676
Sb09g026810.1	2091	1919.23	1585	17.7726
Sb09g026820.1	513	341.23	248	15.6406
Sb09g026825.1	225	61.0073	0	0
Sb09g026830.1	1216	1044.23	82	1.68992
Sb09g026840.1	1833	1661.23	0	0
Sb09g026850.1	4200	4028.23	10	0.0534237
Sb09g026860.1	1109	937.23	866	19.8847
Sb09g026865.1	456	284.26	97	7.34351
Sb09g026870.1	1827	1655.23	294	3.82241
Sb09g026880.1	1611	1439.23	37	0.553248
Sb09g026890.1	825	653.23	318	10.4763
Sb09g026900.1	1211	1039.23	284	5.88105
Sb09g026910.1	1513	1341.23	1778.9	28.5427
Sb09g026910.2	1510	1338.23	166.104	2.67115
Sb09g026920.1	1467	1295.23	0	0
Sb09g026920.2	1238	1066.23	0.833301	0.016819
Sb09g026920.3	1335	1163.23	71.1667	1.31662
Sb09g026920.4	1268	1096.23	0	0
Sb09g026930.1	952	780.23	1534	42.3108
Sb09g026940.1	3016	2844.23	1003	7.589
Sb09g026950.1	1420	1248.23	199	3.43089
Sb09g026960.1	318	146.846	202	29.6031
Sb09g026970.1	2090	1918.23	1032	11.5778
Sb09g026980.1	2076	1904.23	305	3.4469
Sb09g026990.1	1886	1714.23	151	1.89564
Sb09g027000.1	927	755.23	0	0
Sb09g027010.1	1281	1109.23	0	0
Sb09g027020.1	1135	963.23	140	3.12785
Sb09g027030.1	1206	1034.23	0	0
Sb09g027033.1	624	452.23	0	0
Sb09g027036.1	456	284.26	0	0
Sb09g027040.1	1569	1397.23	845	13.0148
Sb09g027050.1	434	262.26	169	13.8676
Sb09g027055.1	621	449.23	35	1.67667
Sb09g027060.1	802	630.23	105.762	3.61143
Sb09g027060.2	873	701.23	8291.24	254.453
Sb09g027070.1	195	46.8678	6087	2794.97
Sb09g027080.1	1792	1620.23	2041.87	27.1207
Sb09g027080.2	1508	1336.23	679.127	10.9375
Sb09g027090.1	2041	1869.23	1902	21.8976
Sb09g027100.1	225	61.0073	12	4.233
Sb09g027110.1	1100	928.23	1197	27.7515
Sb09g027110.2	1094	922.23	0	0
Sb09g027120.1	324	152.802	134	18.8723
Sb09g027130.1	1623	1451.23	639	9.47573
Sb09g027140.1	318	146.846	68	9.96541
Sb09g027150.1	1418	1246.23	37	0.638928
Sb09g027160.1	1619	1447.23	17	0.25279
Sb09g027170.1	826	654.23	0	0
Sb09g027173.1	180	42.02	0	0
Sb09g027176.1	495	323.23	0	0
Sb09g027180.1	1218	1046.23	782	16.0852
Sb09g027190.1	1628	1456.23	434	6.41369
Sb09g027200.1	969	797.23	14	0.377914
Sb09g027210.1	1552	1380.23	956.314	14.9107
Sb09g027210.2	1668	1496.23	317.686	4.56928
Sb09g027220.1	1997	1825.23	25.6776	0.30275
Sb09g027220.2	2299	2127.23	4415.32	44.668
Sb09g027223.1	2397	2225.23	596	5.76394
Sb09g027226.1	174	39.8339	142	76.7156
Sb09g027230.1	1183	1011.23	777	16.5356
Sb09g027240.1	669	497.23	141	6.10253
Sb09g027250.1	3704	3532.23	330	2.01054
Sb09g027260.1	1275	1103.23	60	1.1704
Sb09g027270.1	1524	1352.23	54	0.859392
Sb09g027280.1	743	571.23	2654	99.9857
Sb09g027290.1	1150	978.23	455	10.0096
Sb09g027300.1	861	689.23	0	0
Sb09g027310.1	1073	901.23	0	0
Sb09g027320.1	3828	3656.23	0	0
Sb09g027330.1	3768	3596.23	6	0.0359048
Sb09g027340.1	1314	1142.23	9	0.169565
Sb09g027350.1	564	392.23	668	36.6508
Sb09g027360.1	2402	2230.23	785	7.57475
Sb09g027363.1	171	38.6771	0	0
Sb09g027366.1	2031	1859.23	7	0.0810239
Sb09g027370.1	2253	2081.23	3485	36.0355
Sb09g027380.1	2037	1865.23	11726.1	135.291
Sb09g027380.2	1737	1565.23	3307.92	45.4805
Sb09g027390.1	845	673.23	733	23.4309
Sb09g027400.1	762	590.23	0	0
Sb09g027410.1	1128	956.23	0	0
Sb09g027420.1	928	756.23	802	22.8228
Sb09g027430.1	1969	1797.23	124	1.48479
Sb09g027440.1	1830	1658.23	267	3.46509
Sb09g027450.1	1789	1617.23	276	3.6727
Sb09g027460.1	300	129.272	0	0
Sb09g027465.1	603	431.23	0	0
Sb09g027470.1	1902	1730.23	64	0.796021
Sb09g027480.1	513	341.23	5	0.315334
Sb09g027485.1	336	164.565	101	13.2078
Sb09g027490.1	423	251.26	0	0
Sb09g027500.1	411	239.26	5	0.449726
Sb09g027510.1	390	218.26	5	0.492996
Sb09g027520.1	2955	2783.23	43	0.332481
Sb09g027530.1	1287	1115.23	151	2.91381
Sb09g027540.1	1624	1452.23	17	0.251919
Sb09g027550.1	1131	959.23	115	2.58002
Sb09g027560.1	1467	1295.23	34	0.564911
Sb09g027570.1	594	422.23	0	0
Sb09g027580.1	1002	830.23	0	0
Sb09g027590.1	702	530.23	2227	90.3866
Sb09g027600.1	692	520.23	13775	569.829
Sb09g027610.1	3035	2863.23	32	0.240515
Sb09g027620.1	2603	2431.23	278	2.46075
Sb09g027630.1	2877	2705.23	2	0.0159101
Sb09g027640.1	1290	1118.23	387.943	7.46595
Sb09g027650.1	810	638.23	4	0.134875
Sb09g027660.1	648	476.23	0	0
Sb09g027670.1	645	473.23	17	0.773081
Sb09g027680.1	192	45.8976	119	55.7962
Sb09g027683.1	942	770.23	1	0.0279401
Sb09g027686.1	2988	2816.23	920	7.0302
Sb09g027690.1	1381	1209.23	2558	45.5239
Sb09g027700.1	1374	1202.23	46	0.823414
Sb09g027710.1	2681	2509.23	700	6.00352
Sb09g027720.1	2628	2456.23	92	0.806059
Sb09g027730.1	1227	1055.23	0	0
Sb09g027740.1	726	554.23	0	0
Sb09g027750.1	2002	1830.23	1122	13.1927
Sb09g027760.1	1419	1247.23	0	0
Sb09g027770.1	794	622.23	3	0.103757
Sb09g027780.1	1755	1583.23	9	0.122334
Sb09g027790.1	2216	2044.23	4004.7	42.1588
Sb09g027790.2	2474	2302.23	6.30409	0.058928
Sb09g027800.1	870	698.23	40	1.23285
Sb09g027810.1	1278	1106.23	2422	47.1169
Sb09g027820.1	1052	880.23	37	0.904594
Sb09g027830.1	1545	1373.23	0	0
Sb09g027840.1	336	164.565	106	13.8617
Sb09g027850.1	1489	1317.23	277	4.5255
Sb09g027860.1	1458	1286.23	678	11.3438
Sb09g027870.1	2286	2114.23	1	0.0101788
Sb09g027880.1	510	338.23	0	0
Sb09g027890.1	558	386.23	7295	406.469
Sb09g027900.1	987	815.23	1	0.0263978
Sb09g027910.1	6540	6368.23	28	0.094621
Sb09g027920.1	653	481.23	0	0
Sb09g027930.1	537	365.23	126	7.42424
Sb09g027935.1	189	45.0162	0	0
Sb09g027940.1	533	361.23	14	0.83405
Sb09g027945.1	504	332.23	27	1.74893
Sb09g027950.1	1554	1382.23	1555	24.2102
Sb09g027960.1	2309	2137.23	2149	21.6388
Sb09g027970.1	1665	1493.23	607	8.74803
Sb09g027980.1	1083	911.23	165.061	3.8982
Sb09g027983.1	525	353.23	12	0.731092
Sb09g027986.1	411	239.26	29	2.60841
Sb09g027990.1	1687	1515.23	25	0.355066
Sb09g027995.1	753	581.23	12	0.444305
Sb09g028000.1	928	756.23	45	1.28058
Sb09g028010.1	1424	1252.23	216	3.71208
Sb09g028020.1	1110	938.23	0	0
Sb09g028030.1	1322	1150.23	0	0
Sb09g028040.1	666	494.23	1174	51.1196
Sb09g028050.1	1401	1229.23	0	0
Sb09g028060.1	1684	1512.23	3	0.0426925
Sb09g028070.1	2000	1828.23	1086	12.7834
Sb09g028080.1	1869	1697.23	216	2.73881
Sb09g028090.1	3032	2860.23	342	2.5732
Sb09g028100.1	2047	1875.23	933	10.7072
Sb09g028110.1	3019	2847.23	2908	21.9796
Sb09g028120.1	1180	1008.23	424	9.05012
Sb09g028130.1	3058	2886.23	711	5.30135
Sb09g028140.1	300	129.272	119	19.8102
Sb09g028150.1	1969	1797.23	2071.04	24.7989
Sb09g028160.1	249	80.4269	93	24.8845
Sb09g028170.1	734	562.23	112.347	4.30026
Sb09g028180.1	705	533.23	0	0
Sb09g028190.1	714	542.23	20	0.79377
Sb09g028200.1	1092	920.23	17	0.397558
Sb09g028210.1	1342	1170.23	285	5.24109
Sb09g028220.1	1356	1184.23	267	4.85203
Sb09g028230.1	1259	1087.23	247	4.88904
Sb09g028240.1	390	218.26	0	0
Sb09g028250.1	3408	3236.23	1189	7.90662
Sb09g028250.2	2943	2771.23	0	0
Sb09g028260.1	928	756.23	2268	64.5412
Sb09g028270.1	597	425.23	250	12.6521
Sb09g028275.1	1230	1058.23	460	9.35461
Sb09g028280.1	1653	1481.23	0	0
Sb09g028290.1	955	783.23	0	0
Sb09g028300.1	1915	1743.23	72.8372	0.89918
Sb09g028300.2	2025	1853.23	61.1628	0.710242
Sb09g028300.3	1915	1743.23	0	0
Sb09g028310.1	1863	1691.23	0	0
Sb09g028320.1	1832	1660.23	7.99999	0.103698
Sb09g028320.2	1858	1686.23	5.87021e-06	7.49178e-08
Sb09g028330.1	1056	884.23	113	2.75018
Sb09g028340.1	252	83.1684	12	3.10507
Sb09g028350.1	1319	1147.23	425	7.97235
Sb09g028360.1	1101	929.23	0	0
Sb09g028370.1	309	138.087	1	0.155846
Sb09g028380.1	986	814.23	1404	37.108
Sb09g028390.1	2091	1919.23	1053	11.8073
Sb09g028400.1	1382	1210.23	9304	165.444
Sb09g028410.1	1471	1299.23	523	8.66291
Sb09g028415.1	495	323.23	0	0
Sb09g028420.1	720	548.23	0	0
Sb09g028430.1	972	800.23	21	0.564745
Sb09g028440.1	3379	3207.23	1624	10.8969
Sb09g028450.1	2483	2311.23	586	5.45635
Sb09g028460.1	738	566.23	220	8.36138
Sb09g028470.1	840	668.23	987	31.7863
Sb09g028480.1	1010	838.23	31	0.795878
Sb09g028490.1	1438	1266.23	1374	23.3519
Sb09g028500.1	1087	915.23	1018	23.9368
Sb09g028510.1	1691	1519.23	265	3.75379
